contig_ID,Methylation_MAG
s6263.ctg006992l,NA
s13.ctg000014c,NA
s51942.ctg057945l,NA
s44180.ctg048785l,NA
s1475.ctg001661c,NA
s27954.ctg030780l,NA
s25966.ctg028578l,NA
s10.ctg049990l,NA
s9106.ctg010145l,NA
s1009.ctg001133l,NA
s8789.ctg009797l,NA
s6413.ctg007161l,NA
s29245.ctg032200l,NA
s5741.ctg006426l,NA
s27431.ctg030205l,NA
s43504.ctg048001l,NA
s30180.ctg033223l,NA
s49889.ctg055397l,NA
s4352.ctg004899l,NA
s24309.ctg026763l,NA
s2106.ctg002388l,NA
s10.ctg024233l,NA
s21523.ctg023713l,NA
s17786.ctg019660l,NA
s10.ctg009116l,NA
s902.ctg004350l,NA
s11986.ctg013288l,NA
s10.ctg045537l,NA
s4131.ctg004657l,NA
s35876.ctg039454l,NA
s18666.ctg020624l,NA
s24127.ctg026568l,NA
s5798.ctg006483l,NA
s4138.ctg004664l,NA
s10.ctg029353l,NA
s29785.ctg032790l,NA
s13022.ctg014434l,NA
s6033.ctg006748l,NA
s16786.ctg018572l,NA
s4355.ctg004903l,NA
s40509.ctg044655l,NA
s12424.ctg013774l,NA
s26369.ctg029024l,NA
s2422.ctg002738l,NA
s10454.ctg011608l,NA
s1712.ctg001927l,NA
s5137.ctg005769l,NA
s15336.ctg016964l,NA
s45583.ctg050396l,NA
s1460.ctg001640l,NA
s16911.ctg018708l,NA
s18781.ctg020746l,NA
s10.ctg027475l,NA
s8518.ctg009502l,NA
s20006.ctg022072l,NA
s9078.ctg010113l,NA
s16893.ctg018689l,NA
s10.ctg016226l,NA
s3146.ctg003545l,NA
s4913.ctg005520l,NA
s773.ctg000867l,NA
s1948.ctg002198l,NA
s3133.ctg003532l,NA
s16769.ctg018555l,NA
s33273.ctg036602l,NA
s47403.ctg052485l,NA
s12767.ctg014156l,NA
s10.ctg011866l,NA
s39582.ctg043603l,NA
s95.ctg000113l,NA
s10.ctg018075l,NA
s40424.ctg044560l,NA
s34575.ctg038026l,NA
s54766.ctg062094l,NA
s7229.ctg008063l,NA
s14974.ctg016565l,NA
s21054.ctg023209l,NA
s10.ctg018096l,NA
s44417.ctg049054l,NA
s51130.ctg056906l,NA
s25213.ctg027761l,NA
s21954.ctg024188l,NA
s8645.ctg009639l,NA
s19500.ctg021522l,NA
s10.ctg004288l,NA
s25425.ctg027992l,NA
s8704.ctg009702l,NA
s575.ctg000652l,NA
s43669.ctg048199l,NA
s3492.ctg003938l,NA
