contig_ID,Methylation_MAG
s4.ctg005305l,NA
s4.ctg063307l,NA
s4.ctg007388l,NA
s6158.ctg008918l,NA
s4.ctg042572l,NA
s16433.ctg023783l,NA
s8324.ctg012046l,NA
s4.ctg057490l,NA
s4.ctg055065l,NA
s26547.ctg039039l,NA
s31052.ctg046202l,NA
s4.ctg037624l,NA
s4.ctg045969l,NA
s14473.ctg020939l,NA
s29505.ctg043709l,NA
s40671.ctg064290l,NA
s30671.ctg045575l,NA
s3664.ctg005335l,NA
s37236.ctg057210l,NA
s21698.ctg031667l,NA
s39913.ctg062640c,NA
s4.ctg043268l,NA
s4.ctg066701l,NA
s1382.ctg002007l,NA
s28544.ctg042158l,NA
s10885.ctg015669l,NA
s35253.ctg053479l,NA
s4.ctg012892l,NA
s4.ctg017415l,NA
s4.ctg069149l,NA
s464.ctg008801l,NA
s34423.ctg051933l,NA
s12219.ctg017614l,NA
s4.ctg010625l,NA
s2335.ctg003393l,NA
s4.ctg004640l,NA
s4.ctg059554l,NA
s37427.ctg057619l,NA
s43811.ctg072513l,NA
s4.ctg027062l,NA
s9947.ctg014384l,NA
s4.ctg041289l,NA
s4.ctg046543l,NA
s4.ctg035718l,NA
s11154.ctg016063l,NA
s13596.ctg019611l,NA
s4.ctg060359l,NA
s4.ctg024146l,NA
s35364.ctg053681l,NA
s4.ctg039451l,NA
s4.ctg029664l,NA
s12126.ctg017482l,NA
s4.ctg023593l,NA
s7780.ctg011275l,NA
s28425.ctg041952l,NA
s4.ctg064922l,NA
s38459.ctg059695l,NA
s4.ctg036748l,NA
s43661.ctg072045l,NA
s4.ctg055267l,NA
s14213.ctg020564l,NA
s4.ctg043926l,NA
s34774.ctg052612l,NA
s4.ctg010642l,NA
s35984.ctg054839l,NA
s4.ctg027706l,NA
s4.ctg048363l,NA
s34752.ctg052561l,NA
s4.ctg052018l,NA
s2059.ctg002997c,NA
s9720.ctg014065l,NA
s40363.ctg063627l,NA
s2076.ctg003019c,NA
s343.ctg008179l,NA
s322.ctg068990l,NA
s4.ctg000598l,NA
s5523.ctg007987l,NA
s4.ctg036516l,NA
s4.ctg059331l,NA
s4.ctg041846l,NA
s4.ctg070974l,NA
s4.ctg014074l,NA
s34833.ctg052722l,NA
s149.ctg002822l,NA
s22560.ctg032956l,NA
s40.ctg010099l,NA
s18910.ctg027476l,NA
s4.ctg033803l,NA
s37169.ctg057095l,NA
s4.ctg008575l,NA
s10343.ctg014910l,NA
s447.ctg000631l,NA
s42191.ctg067951l,NA
s4.ctg068493l,NA
s7724.ctg011202l,NA
s22695.ctg033145l,NA
s2610.ctg003788l,NA
s4.ctg015314l,NA
s7111.ctg010334l,NA
s4.ctg046190l,NA
s4.ctg009072l,NA
s24863.ctg036462l,NA
s6540.ctg009502l,NA
s1193.ctg012155l,NA
s4.ctg038504l,NA
s30915.ctg045970l,NA
s45.ctg000060l,NA
s5964.ctg008628l,NA
s4.ctg013741l,NA
s23652.ctg034561l,NA
s39241.ctg061252l,NA
s32406.ctg048414l,NA
s4.ctg014265l,NA
s4.ctg013340l,NA
s32549.ctg048663l,NA
s810.ctg001778l,NA
s27993.ctg041272l,NA
s4.ctg021157l,NA
s37047.ctg056855l,NA
s4.ctg059855l,NA
s4.ctg006299l,NA
s11242.ctg016195c,NA
s931.ctg001334l,NA
s633.ctg043432l,NA
s4.ctg032485l,NA
s33848.ctg050861l,NA
s4.ctg002005l,NA
s4.ctg046317l,NA
s4.ctg040736l,NA
s4.ctg021711l,NA
s33210.ctg049785l,NA
s4.ctg034041l,NA
s15594.ctg022563c,NA
s36471.ctg055811l,NA
s4.ctg003965l,NA
s7064.ctg010266l,NA
s18192.ctg026412l,NA
s2266.ctg003299l,NA
s33327.ctg049974l,NA
s322.ctg061288l,NA
s21085.ctg030755l,NA
s21.ctg059312l,NA
s4.ctg031130l,NA
s42.ctg000057l,NA
s9672.ctg013993l,NA
s22996.ctg033579l,NA
s322.ctg050497l,NA
s4.ctg042698l,NA
s37106.ctg056955l,NA
s4.ctg046848l,NA
s322.ctg072961l,NA
s80.ctg000113c,NA
s28796.ctg042540l,NA
s43367.ctg071160l,NA
s36916.ctg056602l,NA
s7487.ctg010872l,NA
s4.ctg022414l,NA
s4.ctg015224l,NA
s4.ctg044501l,NA
s1895.ctg002748l,NA
s11949.ctg017218l,NA
s4.ctg031929l,NA
s1022.ctg001480l,NA
s4.ctg056749l,NA
s4.ctg069080l,NA
s9594.ctg013879l,NA
s24836.ctg036423l,NA
s4.ctg021198l,NA
s23203.ctg033890l,NA
s31326.ctg046649l,NA
s21196.ctg030925l,NA
s15967.ctg023094l,NA
s4649.ctg006718l,NA
s322.ctg063725l,NA
s21.ctg032306l,NA
s17650.ctg025610l,NA
s8216.ctg011890l,NA
s4.ctg061664l,NA
s36141.ctg055127l,NA
s4.ctg007821l,NA
s2655.ctg003851l,NA
s1317.ctg001915l,NA
s4.ctg018916l,NA
s4.ctg028717l,NA
s4.ctg048002l,NA
s21932.ctg032007l,NA
s4.ctg031469l,NA
s4.ctg044357l,NA
s14290.ctg020683l,NA
s4.ctg009875l,NA
s18928.ctg027499l,NA
s4.ctg017577l,NA
s4.ctg053181l,NA
s43167.ctg070577l,NA
s4.ctg031428l,NA
s4.ctg072164l,NA
s4.ctg056981l,NA
s4592.ctg006619l,NA
s4.ctg017319l,NA
s21.ctg020316l,NA
s4.ctg050819l,NA
s4.ctg014364l,NA
s22474.ctg032819l,NA
s26740.ctg039344l,NA
s4.ctg053094l,NA
s4.ctg042821l,NA
s4.ctg039416l,NA
s4.ctg036577l,NA
s4.ctg071886l,NA
s44208.ctg073739l,NA
s26711.ctg039293l,NA
s4.ctg014311l,NA
s4.ctg047886l,NA
s4.ctg052842l,NA
s4.ctg009015l,NA
s1609.ctg002324l,NA
s4.ctg013801l,NA
s13527.ctg019498l,NA
s350.ctg001146l,NA
s4.ctg008364l,NA
s4.ctg024681l,NA
s4.ctg008895l,NA
s1437.ctg002089l,NA
s13412.ctg019335l,NA
s24166.ctg035362l,NA
s3170.ctg004617l,NA
s10608.ctg015271l,NA
s322.ctg002936l,NA
s4.ctg070568l,NA
s8577.ctg012413l,NA
s11610.ctg016720l,NA
s4.ctg010610l,NA
s4.ctg004452l,NA
s28880.ctg042673l,NA
s21120.ctg030811l,NA
s4.ctg037475l,NA
s4.ctg026538l,NA
s7881.ctg011420l,NA
s4.ctg030020l,NA
s4848.ctg007002l,NA
s4.ctg064521l,NA
s32899.ctg049248l,NA
s9481.ctg013728l,NA
s4.ctg021590l,NA
s4.ctg061839l,NA
s25808.ctg037903l,NA
s4.ctg002676l,NA
s4.ctg018143l,NA
s4.ctg019978l,NA
s7932.ctg011489l,NA
s4.ctg067252l,NA
s4.ctg064917l,NA
s21777.ctg031782l,NA
s21.ctg002999l,NA
s4.ctg022871l,NA
s4.ctg034078l,NA
s4.ctg030844l,NA
s4.ctg040051l,NA
s4.ctg056245l,NA
s1704.ctg002467l,NA
s26287.ctg038629l,NA
s2807.ctg004076l,NA
s4.ctg057964l,NA
s11896.ctg017137l,NA
s36035.ctg054934l,NA
s41130.ctg065371l,NA
s20748.ctg030236l,NA
s4.ctg066824l,NA
s4.ctg008067l,NA
s15467.ctg022379l,NA
s18050.ctg026201l,NA
s24978.ctg036643l,NA
s4.ctg010141l,NA
s21.ctg020066l,NA
s4.ctg035668l,NA
s4.ctg057157l,NA
s4.ctg038008l,NA
s4.ctg008056l,NA
s11339.ctg016328l,NA
s4.ctg054865l,NA
s32162.ctg048033l,NA
s32530.ctg048632l,NA
s30770.ctg045750l,NA
s4.ctg073258l,NA
s4.ctg007454l,NA
s16568.ctg023980l,NA
s4.ctg001110l,NA
s4.ctg040250l,NA
s34238.ctg051568l,NA
s30359.ctg045101l,NA
s16172.ctg023400l,NA
s231.ctg000329l,NA
s4.ctg069778l,NA
s11506.ctg016568l,NA
s32703.ctg048936l,NA
s3267.ctg004756l,NA
s4.ctg057262l,NA
s4.ctg031596l,NA
s9395.ctg013587l,NA
s27088.ctg039866l,NA
s4.ctg006947l,NA
s2630.ctg003816l,NA
s154.ctg000230l,NA
s4.ctg053991l,NA
s4.ctg032315l,NA
s21653.ctg031600l,NA
s4.ctg012195l,NA
s23606.ctg034499l,NA
s12829.ctg018481l,NA
s4.ctg020085l,NA
s5011.ctg007245l,NA
s20793.ctg030308l,NA
s5781.ctg008342l,NA
s6150.ctg008907l,NA
s27964.ctg041231l,NA
s4.ctg057691l,NA
s4.ctg011665l,NA
s26393.ctg038799l,NA
s29237.ctg043242l,NA
s17765.ctg025778l,NA
s14522.ctg021004l,NA
s4.ctg054837l,NA
s4.ctg011810l,NA
s4.ctg050674l,NA
s4.ctg038406l,NA
s4.ctg047799l,NA
s16783.ctg024300l,NA
s18399.ctg026732l,NA
s4.ctg043802l,NA
s4.ctg059494l,NA
s27243.ctg040106l,NA
s4.ctg046998l,NA
s6863.ctg009962l,NA
s37986.ctg058714l,NA
s8014.ctg011603l,NA
s33901.ctg050938l,NA
s22785.ctg033275l,NA
s4.ctg065360l,NA
s4.ctg024527l,NA
s4.ctg009750l,NA
s4.ctg041566l,NA
s684.ctg000979l,NA
s10854.ctg015630l,NA
s4.ctg012669l,NA
s4.ctg008407l,NA
s4.ctg049496l,NA
s4.ctg056116l,NA
s4.ctg032653l,NA
s4.ctg007792l,NA
s4.ctg006797l,NA
s4.ctg011978l,NA
s545.ctg042816l,NA
s4.ctg027662l,NA
s322.ctg047344l,NA
s2280.ctg062076l,NA
s4.ctg027500l,NA
s4.ctg034693l,NA
s4.ctg039924l,NA
s16807.ctg024340l,NA
s4.ctg011285l,NA
s4.ctg008269l,NA
s4.ctg063684l,NA
s5663.ctg008188l,NA
s4.ctg045510l,NA
s4.ctg001388l,NA
s4.ctg055939l,NA
s24319.ctg035605l,NA
s4.ctg059066l,NA
s12882.ctg018560l,NA
s23664.ctg034581l,NA
s13352.ctg019245l,NA
s4.ctg015196l,NA
s4.ctg002220l,NA
s3315.ctg004817l,NA
s43594.ctg071851l,NA
s4.ctg027086l,NA
s279.ctg000397l,NA
s4.ctg013792l,NA
s8667.ctg012535l,NA
s4.ctg018724l,NA
s27862.ctg041072l,NA
s4.ctg027640l,NA
s4.ctg013220l,NA
s12943.ctg018644l,NA
s4089.ctg005919l,NA
s24691.ctg036178l,NA
s19177.ctg027873l,NA
s4.ctg059998l,NA
s21791.ctg031801l,NA
s22878.ctg033406l,NA
s4.ctg057455l,NA
s11424.ctg016455l,NA
s4.ctg021549l,NA
s4.ctg005097l,NA
s4.ctg015932l,NA
s4.ctg030102l,NA
s34169.ctg051429l,NA
s4.ctg012586l,NA
s31325.ctg046648l,NA
s3037.ctg004421l,NA
s41501.ctg066266l,NA
s4.ctg034464l,NA
s4.ctg044911l,NA
s4.ctg023959l,NA
s4.ctg029758l,NA
s9575.ctg013851l,NA
s6832.ctg009917l,NA
s18701.ctg027170l,NA
s4.ctg056966l,NA
s4.ctg064989l,NA
s34829.ctg052715l,NA
s4.ctg036873l,NA
s4.ctg019685l,NA
s4.ctg048320l,NA
s8284.ctg011992l,NA
s322.ctg042391l,NA
s4.ctg055337l,NA
s5522.ctg007985l,NA
s24175.ctg035379l,NA
s4.ctg020384l,NA
s40478.ctg063907l,NA
s30006.ctg044520l,NA
s4.ctg033582l,NA
s4.ctg050732l,NA
s4.ctg047957l,NA
s4.ctg065567l,NA
s33446.ctg050184l,NA
s4.ctg048912l,NA
s4.ctg069181l,NA
s37054.ctg056874l,NA
s26403.ctg038816l,NA
s19682.ctg028624l,NA
s8526.ctg012345l,NA
s322.ctg053717l,NA
s7160.ctg010406c,NA
s4.ctg056141l,NA
s4.ctg047288l,NA
s28440.ctg041979c,NA
s5617.ctg008123l,NA
s4.ctg031421l,NA
s4.ctg014027l,NA
s12688.ctg018272l,NA
s4.ctg034241l,NA
s4.ctg051276l,NA
s21780.ctg031788l,NA
s18729.ctg027206l,NA
s2452.ctg003553l,NA
s42163.ctg067872l,NA
s4.ctg039947l,NA
s6533.ctg009494l,NA
s4.ctg040329l,NA
s4.ctg063761l,NA
s9622.ctg013918l,NA
s16015.ctg023164l,NA
s34866.ctg052777l,NA
s4.ctg023288l,NA
s34376.ctg051846l,NA
s322.ctg004952l,NA
s4.ctg066224l,NA
s4.ctg042192l,NA
s4.ctg053627l,NA
s4.ctg038307l,NA
s4.ctg068918l,NA
s2021.ctg002943l,NA
s8198.ctg011866l,NA
s4.ctg023137l,NA
s4.ctg056830l,NA
s4.ctg057016l,NA
s4.ctg070107l,NA
s4.ctg052211l,NA
s4.ctg054017l,NA
s4.ctg020610l,NA
s4.ctg052015l,NA
s4.ctg048933l,NA
s4.ctg067047l,NA
s4.ctg013345l,NA
s4.ctg008541l,NA
s4.ctg002652l,NA
s4.ctg032489l,NA
s4.ctg044433l,NA
s4.ctg040811l,NA
s5418.ctg007842l,NA
s4.ctg060244l,NA
s13070.ctg018830l,NA
s4.ctg011397l,NA
s5313.ctg007687l,NA
s4.ctg033927l,NA
s4.ctg058608l,NA
s4.ctg005884l,NA
s9522.ctg013778l,NA
s4.ctg058820l,NA
s22916.ctg033468l,NA
s12669.ctg018246l,NA
s4.ctg021042l,NA
s9207.ctg013310l,NA
s6701.ctg009731l,NA
s322.ctg032724l,NA
s4.ctg036884l,NA
s4.ctg023181l,NA
s42595.ctg069013l,NA
s41572.ctg066432l,NA
s4.ctg031190l,NA
s4.ctg064439l,NA
s7167.ctg010416c,NA
s4.ctg036654l,NA
s11319.ctg016300l,NA
s7015.ctg010198l,NA
s4.ctg046674l,NA
s4.ctg042559l,NA
s6990.ctg010163l,NA
s29845.ctg044269l,NA
s4.ctg049992l,NA
s4.ctg040950l,NA
s322.ctg029761l,NA
s1187.ctg064115l,NA
s4.ctg001376l,NA
s4.ctg059188l,NA
s9629.ctg013927l,NA
s4.ctg040368l,NA
s41553.ctg066373l,NA
s18716.ctg027189l,NA
s28099.ctg041422l,NA
s4.ctg070127l,NA
s1001.ctg001449l,NA
s4.ctg031366l,NA
s1872.ctg002714l,NA
s43366.ctg071159l,NA
s4.ctg040397l,NA
s4.ctg009272l,NA
s27780.ctg040947l,NA
s21862.ctg031915l,NA
s40229.ctg063348l,NA
s37356.ctg057472l,NA
s21508.ctg031382l,NA
s38091.ctg058914l,NA
s18241.ctg026491l,NA
s464.ctg019324l,NA
s4.ctg062161l,NA
s3609.ctg005240l,NA
s41728.ctg066781l,NA
s4.ctg064692l,NA
s4.ctg023477l,NA
s4.ctg017574l,NA
s4.ctg046208l,NA
s12319.ctg017766l,NA
s4.ctg003514l,NA
s4.ctg003146l,NA
s4.ctg050474l,NA
s4.ctg004341l,NA
s4.ctg056654l,NA
s4.ctg071386l,NA
s29200.ctg043170l,NA
s39086.ctg060938l,NA
s4.ctg026828l,NA
s4.ctg027888l,NA
s26029.ctg038248l,NA
s37087.ctg056929l,NA
s4.ctg068049l,NA
s4.ctg043579l,NA
s4.ctg026886l,NA
s4.ctg021868l,NA
s10868.ctg015648l,NA
s9307.ctg013467l,NA
s37307.ctg057363l,NA
s29975.ctg044472l,NA
s23164.ctg033828l,NA
s4.ctg061925l,NA
s4.ctg013493l,NA
s4.ctg029144l,NA
s10456.ctg015057l,NA
s27164.ctg039984l,NA
s36846.ctg056479l,NA
s4.ctg064764l,NA
s4.ctg013815l,NA
s4.ctg066394l,NA
s4.ctg043054l,NA
s40.ctg001612l,NA
s34083.ctg051256l,NA
s7005.ctg010184l,NA
s14336.ctg020743l,NA
s4.ctg029681l,NA
s35213.ctg053405l,NA
s4.ctg004377l,NA
s21.ctg043959l,NA
s4.ctg064010l,NA
s4.ctg041047l,NA
s41326.ctg065851l,NA
s4.ctg025085l,NA
s40349.ctg063588l,NA
s1419.ctg002061l,NA
s37795.ctg058343l,NA
s13389.ctg019295l,NA
s2956.ctg004300l,NA
s4.ctg043243l,NA
s4.ctg011592l,NA
s31830.ctg047490l,NA
s81.ctg000114l,NA
s4.ctg023925l,NA
s4.ctg000770l,NA
s4.ctg008611l,NA
s4.ctg012076l,NA
s4.ctg045680l,NA
s4.ctg012917l,NA
s4.ctg039278l,NA
s28831.ctg042595l,NA
s24263.ctg035518l,NA
s37840.ctg058436l,NA
s4.ctg067353l,NA
s4.ctg002590l,NA
s4.ctg038811l,NA
s21.ctg041642l,NA
s4.ctg046081l,NA
s4.ctg011484l,NA
s21.ctg023538l,NA
s23054.ctg033671l,NA
s475.ctg000680l,NA
s34793.ctg052645l,NA
s4.ctg051064l,NA
s26955.ctg039663l,NA
s4.ctg069876l,NA
s7017.ctg010201l,NA
s4.ctg009020l,NA
s21.ctg059390l,NA
s4.ctg055627l,NA
s4.ctg004927l,NA
s4.ctg058832l,NA
s39819.ctg062439l,NA
s4.ctg053910l,NA
s3161.ctg004605l,NA
s14518.ctg021000l,NA
s6951.ctg010091c,NA
s35927.ctg054731l,NA
s16422.ctg023770l,NA
s4.ctg047952l,NA
s7886.ctg011427l,NA
s272.ctg000695l,NA
s4.ctg045740l,NA
s4.ctg037958l,NA
s14663.ctg021211l,NA
s4.ctg064791l,NA
s1660.ctg002400l,NA
s13086.ctg018853l,NA
s36985.ctg056727l,NA
s4.ctg045630l,NA
s5755.ctg008307l,NA
s4.ctg020365l,NA
s21.ctg037301l,NA
s4.ctg038636l,NA
s30246.ctg044916l,NA
s4.ctg052690l,NA
s40177.ctg063241l,NA
s4.ctg027495l,NA
s4.ctg070289l,NA
s4.ctg043630l,NA
s21.ctg025758l,NA
s4664.ctg006741l,NA
s4.ctg045033l,NA
s4144.ctg006000l,NA
s4.ctg001187l,NA
s322.ctg058327l,NA
s4.ctg042190l,NA
s11835.ctg017053l,NA
s10732.ctg015447l,NA
s22304.ctg032571l,NA
s2903.ctg004219l,NA
s4.ctg040744l,NA
s34129.ctg051338l,NA
s4.ctg033773l,NA
s4.ctg004231l,NA
s40.ctg011834l,NA
s8867.ctg012817c,NA
s4.ctg054033l,NA
s4.ctg029854l,NA
s3301.ctg004800l,NA
s30364.ctg045108l,NA
s40.ctg038632l,NA
s13689.ctg019765l,NA
s4.ctg011084l,NA
s4.ctg011034l,NA
s39841.ctg062468l,NA
s29831.ctg044247l,NA
s37991.ctg058719l,NA
s37821.ctg058397l,NA
s4.ctg014687l,NA
s41609.ctg066504l,NA
s2555.ctg051125l,NA
s4.ctg001757l,NA
s21.ctg001691l,NA
s322.ctg032872l,NA
s4.ctg057467l,NA
s17942.ctg026047l,NA
s9332.ctg013507l,NA
s43608.ctg071878l,NA
s4.ctg056466l,NA
s4.ctg000799l,NA
s4.ctg033435l,NA
s4.ctg052269l,NA
s6077.ctg008798l,NA
s4.ctg028924l,NA
s4.ctg015599l,NA
s5255.ctg068834l,NA
s41852.ctg067075l,NA
s4.ctg044798l,NA
s4.ctg050239l,NA
s4.ctg050033l,NA
s4.ctg037211l,NA
s21.ctg001344l,NA
s10434.ctg015023l,NA
s34446.ctg051974l,NA
s11764.ctg016949l,NA
s18593.ctg027003l,NA
s28607.ctg042259l,NA
s41098.ctg065296l,NA
s10293.ctg014848l,NA
s4.ctg061116l,NA
s18412.ctg026750l,NA
s4.ctg039273l,NA
s4.ctg007230l,NA
s34926.ctg052890l,NA
s4.ctg007229l,NA
s4.ctg014374l,NA
s24994.ctg036665l,NA
s1961.ctg031407l,NA
s8559.ctg012391l,NA
s7287.ctg010599l,NA
s12533.ctg018064l,NA
s4.ctg068786l,NA
s23086.ctg033714l,NA
s28818.ctg042573l,NA
s4.ctg062612l,NA
s41596.ctg066480l,NA
s4.ctg053812l,NA
s4.ctg004810l,NA
s4.ctg043634l,NA
s4.ctg067509l,NA
s11046.ctg015908l,NA
s7309.ctg010630l,NA
s1230.ctg001787l,NA
s29823.ctg044236l,NA
s4.ctg072246l,NA
s4.ctg013846l,NA
s1029.ctg001491l,NA
s2078.ctg003021l,NA
s34409.ctg051909l,NA
s4.ctg031657l,NA
s42359.ctg068382l,NA
s2810.ctg004084l,NA
s23991.ctg035093l,NA
s36687.ctg056182l,NA
s4.ctg016838l,NA
s35649.ctg054222l,NA
s4.ctg046187l,NA
s4.ctg011414l,NA
s35485.ctg053912l,NA
s6019.ctg008711l,NA
s807.ctg001169l,NA
s26949.ctg039654l,NA
s169.ctg000250l,NA
s4.ctg017139l,NA
s21.ctg016169l,NA
s2160.ctg003151c,NA
s13373.ctg019273l,NA
s4.ctg028405l,NA
s322.ctg039316l,NA
s4.ctg012011l,NA
s18770.ctg027268l,NA
s9218.ctg013329l,NA
s4.ctg020374l,NA
s21421.ctg031247l,NA
s4.ctg022214l,NA
s4.ctg002589l,NA
s4.ctg003687l,NA
s4.ctg015802l,NA
s5362.ctg007761l,NA
s4.ctg006025l,NA
s4.ctg021445l,NA
s31762.ctg047373l,NA
s3857.ctg005608l,NA
s4.ctg065430l,NA
s4.ctg072364l,NA
s4.ctg009904l,NA
s4.ctg060008l,NA
s33301.ctg049930l,NA
s19802.ctg028795l,NA
s4.ctg039184l,NA
s28052.ctg041358l,NA
s13411.ctg019334l,NA
s4.ctg039410l,NA
s1748.ctg002537l,NA
s15298.ctg022118l,NA
s38978.ctg060724l,NA
s4.ctg019150l,NA
s4.ctg049611l,NA
s4.ctg054770l,NA
s4.ctg007109l,NA
s4.ctg069594l,NA
s4535.ctg006542l,NA
s4.ctg025294l,NA
s5327.ctg007707l,NA
s38109.ctg058948l,NA
s39457.ctg061695l,NA
s6616.ctg009605l,NA
s4.ctg048591l,NA
s9155.ctg013232l,NA
s4.ctg039740l,NA
s13571.ctg019569l,NA
s11911.ctg017164l,NA
s21172.ctg030895l,NA
s4.ctg008233l,NA
s4.ctg063781l,NA
s10003.ctg014453l,NA
s1113.ctg019511l,NA
s4.ctg022022l,NA
s4.ctg062090l,NA
s4.ctg003838l,NA
s20570.ctg029951l,NA
s4.ctg018336l,NA
s5008.ctg007241l,NA
s40346.ctg063582l,NA
s4.ctg034796l,NA
s4.ctg049219l,NA
s6364.ctg009251l,NA
s4.ctg064329l,NA
s40999.ctg065061l,NA
s38884.ctg060538l,NA
s4.ctg042674l,NA
s4.ctg057684l,NA
s4.ctg043346l,NA
s4.ctg021597l,NA
s149.ctg069557l,NA
s13077.ctg018841l,NA
s4.ctg028804l,NA
s4.ctg047892l,NA
s4.ctg031951l,NA
s4.ctg005676l,NA
s17766.ctg025780l,NA
s4.ctg004897l,NA
s17149.ctg024862l,NA
s4.ctg024647l,NA
s322.ctg054220l,NA
s4.ctg035770l,NA
s17357.ctg025176l,NA
s4.ctg023926l,NA
s44189.ctg073668l,NA
s14714.ctg021287l,NA
s43042.ctg070226l,NA
s41611.ctg066512l,NA
s6476.ctg009413l,NA
s4.ctg045781l,NA
s4.ctg026209l,NA
s4.ctg024096l,NA
s36243.ctg055348l,NA
s39509.ctg061805l,NA
s38174.ctg059078l,NA
s4.ctg015830l,NA
s4.ctg035795l,NA
s4.ctg016729l,NA
s5580.ctg008071l,NA
s28720.ctg042429l,NA
s40022.ctg062869l,NA
s2555.ctg017623l,NA
s12469.ctg017974l,NA
s809.ctg001172l,NA
s4.ctg025897l,NA
s4.ctg063899l,NA
s28930.ctg042751l,NA
s4.ctg012629l,NA
s41686.ctg066682l,NA
s4.ctg038498l,NA
s4.ctg048408l,NA
s12205.ctg017597l,NA
s389.ctg054480l,NA
s4.ctg004894l,NA
s4.ctg051438l,NA
s26094.ctg038346l,NA
s21130.ctg030829l,NA
s4.ctg023140l,NA
s6736.ctg009777l,NA
s3064.ctg004465l,NA
s4.ctg025425l,NA
s39616.ctg062009l,NA
s4.ctg042271l,NA
s16663.ctg024116l,NA
s4.ctg035904l,NA
s13380.ctg019282l,NA
s14708.ctg021279l,NA
s4.ctg064242l,NA
s4.ctg024999l,NA
s38899.ctg060585l,NA
s3916.ctg005693l,NA
s4.ctg064641l,NA
s16007.ctg023152l,NA
s3129.ctg004560c,NA
s612.ctg000880l,NA
s4.ctg047364l,NA
s14545.ctg021041l,NA
s21880.ctg031937l,NA
s4.ctg025193l,NA
s4.ctg062282l,NA
s4.ctg038771l,NA
s4.ctg031933l,NA
s4.ctg039769l,NA
s2793.ctg004056l,NA
s425.ctg000603l,NA
s4.ctg025391l,NA
s4.ctg023734l,NA
s36702.ctg056214l,NA
s4.ctg037062l,NA
s10013.ctg014463l,NA
s11763.ctg016945l,NA
s43085.ctg070357l,NA
s26920.ctg039613l,NA
s1802.ctg002619l,NA
s10720.ctg015427l,NA
s21935.ctg032011l,NA
s4.ctg022818l,NA
s4.ctg027988l,NA
s4.ctg050839l,NA
s382.ctg000537l,NA
s4.ctg024326l,NA
s866.ctg001248l,NA
s4.ctg058250l,NA
s26669.ctg039229l,NA
s322.ctg032408l,NA
s4.ctg049954l,NA
s27525.ctg040552l,NA
s31437.ctg046822l,NA
s4.ctg061401l,NA
s2422.ctg003509l,NA
s4.ctg064895l,NA
s2077.ctg008348l,NA
s4.ctg016120l,NA
s4.ctg053264l,NA
s4.ctg047363l,NA
s21489.ctg031354l,NA
s4.ctg071373l,NA
s4.ctg002020l,NA
s18156.ctg026360l,NA
s26631.ctg039169l,NA
s4.ctg040956l,NA
s19473.ctg028311l,NA
s25049.ctg036750l,NA
s39718.ctg062227l,NA
s4.ctg023480l,NA
s10286.ctg014837l,NA
s4.ctg048961l,NA
s37824.ctg058403l,NA
s4.ctg016696l,NA
s1381.ctg002917l,NA
s4.ctg066543l,NA
s7431.ctg010794l,NA
s4.ctg008924l,NA
s41942.ctg067335l,NA
s6030.ctg008725l,NA
s35447.ctg053842l,NA
s37312.ctg057372l,NA
s412.ctg000582l,NA
s4.ctg017585l,NA
s4.ctg056001l,NA
s4.ctg031476l,NA
s4.ctg034365l,NA
s4.ctg002502l,NA
s4.ctg065145l,NA
s42539.ctg068863l,NA
s4.ctg028270l,NA
s4.ctg010130l,NA
s322.ctg029312l,NA
s38194.ctg059116l,NA
s4.ctg057783l,NA
s27750.ctg040903l,NA
s39166.ctg061094l,NA
s20402.ctg029690l,NA
s12178.ctg017555l,NA
s4.ctg012033l,NA
s4.ctg000882l,NA
s4.ctg015915l,NA
s4.ctg040333l,NA
s4.ctg015640l,NA
s4.ctg041189l,NA
s4.ctg051271l,NA
s14294.ctg020688l,NA
s18965.ctg027549l,NA
s6197.ctg008975l,NA
s10650.ctg015327l,NA
s38836.ctg060433l,NA
s161.ctg009181l,NA
s35473.ctg053894l,NA
s4995.ctg007220l,NA
s4.ctg051634l,NA
s4.ctg072826l,NA
s21.ctg021600l,NA
s4.ctg014970l,NA
s4.ctg068102l,NA
s4.ctg046090l,NA
s4.ctg055209l,NA
s322.ctg025054l,NA
s4.ctg030121l,NA
s149.ctg032352l,NA
s28638.ctg042311l,NA
s13133.ctg018915l,NA
s4.ctg057432l,NA
s44215.ctg073757l,NA
s5790.ctg008355l,NA
s4.ctg008147l,NA
s438.ctg000617l,NA
s4.ctg059241l,NA
s4.ctg000566l,NA
s11359.ctg016355l,NA
s36251.ctg055366l,NA
s34279.ctg051645l,NA
s42103.ctg067745l,NA
s4.ctg048146l,NA
s26068.ctg038305l,NA
s4.ctg006858l,NA
s4697.ctg006786l,NA
s4.ctg016448l,NA
s4.ctg042040l,NA
s25116.ctg036841l,NA
s1531.ctg002215l,NA
s4856.ctg007012l,NA
s10783.ctg015516l,NA
s4.ctg006082l,NA
s4.ctg034124l,NA
s38638.ctg060034l,NA
s4.ctg055989l,NA
s4.ctg054854l,NA
s38868.ctg060508l,NA
s4.ctg002635l,NA
s14859.ctg021499l,NA
s18624.ctg027052l,NA
s27008.ctg039744l,NA
s4.ctg063314l,NA
s22933.ctg033496l,NA
s4.ctg000681l,NA
s4.ctg057574l,NA
s38509.ctg059784l,NA
s4.ctg028744l,NA
s29950.ctg044429l,NA
s14738.ctg021327l,NA
