sample	percent	reads	taxon_id	taxon_name
EFF3	0.0032	110	33986	Exiguobacterium
EFF3	0.0032	110	44258	Caloramator
EFF3	0.0032	110	160674	Raoultella
EFF3	0.0032	110	577469	Demequina
EFF3	0.0032	110	2792240	Thiospirochaeta
EFF3	0.003171	109	1237	Piscirickettsia
EFF3	0.003171	109	32199	Buchnera
EFF3	0.003171	109	88138	Modestobacter
EFF3	0.003171	109	184923	Methylocapsa
EFF3	0.003171	109	364409	Granulibacter
EFF3	0.003171	109	1501226	Romboutsia
EFF3	0.003171	109	1608298	Thiolapillus
EFF3	0.003171	109	2805681	Yinghuangia
EFF3	0.003171	109	2953757	Candidatus Chromulinivorax
EFF3	0.003142	108	1740	Thermodesulfobacterium
EFF3	0.003142	108	167375	Cyanobium
EFF3	0.003142	108	1706033	Sediminicoccus
EFF3	0.003142	108	2967962	Brucepastera
EFF3	0.003113	107	157920	Cellulosimicrobium
EFF3	0.003113	107	508459	Cloacibacillus
EFF3	0.003084	106	1860	Geodermatophilus
EFF3	0.003084	106	2330	Halanaerobium
EFF3	0.003084	106	2335	Thermotoga
EFF3	0.003084	106	2433	Roseobacter
EFF3	0.003084	106	44011	Ferrimonas
EFF3	0.003084	106	47670	Lautropia
EFF3	0.003084	106	165779	Anaerococcus
EFF3	0.003084	106	186831	Acetoanaerobium
EFF3	0.003084	106	1546255	Mumia
EFF3	0.003084	106	1827478	Youhaiella
EFF3	0.003084	106	2905949	Thermodesulfomicrobium
EFF3	0.003055	105	267849	Nitrincola
EFF3	0.003055	105	1392389	Intestinimonas
EFF3	0.003055	105	1649510	Variibacter
EFF3	0.003055	105	2250122	Candidatus Bipolaricaulis
EFF3	0.003026	104	1754	Thermoanaerobacter
EFF3	0.003026	104	46205	Pseudobutyrivibrio
EFF3	0.003026	104	336260	Thermovirga
EFF3	0.002996	103	39845	Actinokineospora
EFF3	0.002996	103	471826	Candidatus Desulforudis
EFF3	0.002996	103	2815786	Sodaliphilus
EFF3	0.002996	103	2944198	Wansuia
EFF3	0.002967	102	1243	Leuconostoc
EFF3	0.002967	102	167639	Ilyobacter
EFF3	0.002967	102	191769	Marinilactibacillus
EFF3	0.002967	102	427922	Desulfurivibrio
EFF3	0.002967	102	478070	Labrenzia
EFF3	0.002967	102	907364	Phytohabitans
EFF3	0.002967	102	2321187	Poseidonibacter
EFF3	0.002938	101	2422	Fervidobacterium
EFF3	0.002938	101	60892	Desulfobacca
EFF3	0.002938	101	196118	Methanocaldococcus
EFF3	0.002938	101	2716172	Candidatus Bandiella
EFF3	0.002938	101	2778525	Profundibacter
EFF3	0.002909	100	28236	Petrotoga
EFF3	0.002909	100	252301	Oceanicola
EFF3	0.002909	100	745410	Gallaecimonas
EFF3	0.002909	100	1073531	Mycolicibacter
EFF3	0.002909	100	1860077	Sulfuriflexus
EFF3	0.00288	99	57499	Kytococcus
EFF3	0.00288	99	1769732	Dissulfurimicrobium
EFF3	0.00288	99	2837504	Heyndrickxia
EFF3	0.002851	98	102234	Cyanobacterium
EFF3	0.002851	98	2664261	Leptodesmis
EFF3	0.002822	97	42417	Halobacteroides
EFF3	0.002822	97	65496	Actinoalloteichus
EFF3	0.002822	97	146785	Thermosynechococcus
EFF3	0.002822	97	171868	Thermovibrio
EFF3	0.002822	97	2951107	Leadbettera
EFF3	0.002793	96	947525	Miniimonas
EFF3	0.002793	96	1172191	Catenovulum
EFF3	0.002793	96	1182780	Magnetospira
EFF3	0.002793	96	2796146	Candidatus Nitrosacidococcus
EFF3	0.002764	95	269258	Nitratiruptor
EFF3	0.002764	95	316625	Saccharophagus
EFF3	0.002764	95	361177	Altererythrobacter
EFF3	0.002764	95	1433995	Cruoricaptor
EFF3	0.002764	95	1755825	Egicoccus
EFF3	0.002735	94	1100891	Paenalcaligenes
EFF3	0.002735	94	2115980	Candidatus Phycorickettsia
EFF3	0.002706	93	29487	Photorhabdus
EFF3	0.002706	93	238783	Pseudorhodobacter
EFF3	0.002706	93	397864	Barnesiella
EFF3	0.002706	93	1594166	Oricola
EFF3	0.002706	93	1747770	Egibacter
EFF3	0.002706	93	2004661	Hyphobacterium
EFF3	0.002706	93	2707020	Aerosticca
EFF3	0.002706	93	2717089	Massilistercora
EFF3	0.002676	92	41674	Stygiolobus
EFF3	0.002676	92	347533	Zobellella
EFF3	0.002676	92	404432	Salinicola
EFF3	0.002676	92	1826864	Candidatus Nitrosocosmicus
EFF3	0.002676	92	2546365	Rippkaea
EFF3	0.002676	92	2680004	Protaetiibacter
EFF3	0.002676	92	2801844	Arachnia
EFF3	0.002676	92	2951106	Gracilinema
EFF3	0.002647	91	53945	Octadecabacter
EFF3	0.002647	91	83677	Thermobifida
EFF3	0.002647	91	1445504	Gynuella
EFF3	0.002647	91	2078575	Psychromicrobium
EFF3	0.002647	91	2304687	Petroclostridium
EFF3	0.002618	90	2233	Archaeoglobus
EFF3	0.002618	90	33055	Candidatus Kinetoplastibacterium
EFF3	0.002618	90	75984	Mannheimia
EFF3	0.002618	90	76634	Mycetocola
EFF3	0.002618	90	180162	Cetobacterium
EFF3	0.002618	90	196080	Terasakiella
EFF3	0.002618	90	2813803	Luteithermobacter
EFF3	0.002589	89	2420	Thermosipho
EFF3	0.002589	89	104204	Streptomonospora
EFF3	0.002589	89	1408194	Endomicrobium
EFF3	0.002589	89	2045416	Oceanihabitans
EFF3	0.00256	88	90243	Oligella
EFF3	0.00256	88	1825023	Candidatus Nitrosotenuis
EFF3	0.00256	88	2036021	Agarilytica
EFF3	0.00256	88	2706948	Aureibaculum
EFF3	0.002531	87	49894	Acetomicrobium
EFF3	0.002531	87	156885	Thioflavicoccus
EFF3	0.002531	87	367188	Haladaptatus
EFF3	0.002531	87	1844015	Pontivivens
EFF3	0.002531	87	1903858	Pseudorhizobium
EFF3	0.002531	87	2483368	Sedimentisphaera
EFF3	0.002531	87	2767878	Bombilactobacillus
EFF3	0.002502	86	635	Edwardsiella
EFF3	0.002502	86	326319	Dokdonia
EFF3	0.002502	86	338648	Candidatus Contubernalis
EFF3	0.002502	86	1406135	Breoghania
EFF3	0.002502	86	1742974	Pyruvatibacter
EFF3	0.002473	85	101191	Methanomethylovorans
EFF3	0.002473	85	373984	Rivularia
EFF3	0.002444	84	768	Anaplasma
EFF3	0.002444	84	2077	Sporolactobacillus
EFF3	0.002444	84	57493	Kocuria
EFF3	0.002444	84	155493	Gallibacterium
EFF3	0.002444	84	1911556	Sediminispirochaeta
EFF3	0.002444	84	2842531	Solibaculum
EFF3	0.002444	84	2893036	Venatoribacter
EFF3	0.002415	83	29521	Brachyspira
EFF3	0.002415	83	387658	Marixanthomonas
EFF3	0.002415	83	1329200	Fictibacillus
EFF3	0.002415	83	2917830	Leptothermofonsia
EFF3	0.002386	82	943	Ehrlichia
EFF3	0.002386	82	79598	Heliorestis
EFF3	0.002386	82	102231	Gloeocapsa
EFF3	0.002386	82	529881	Aquiluna
EFF3	0.002386	82	2953860	Candidatus Arcticimaribacter
EFF3	0.002356	81	2071	Saccharothrix
EFF3	0.002356	81	137583	Thalassomonas
EFF3	0.002356	81	188905	Jannaschia
EFF3	0.002356	81	1434026	Oceanirhabdus
EFF3	0.002356	81	2033601	Thermosulfuriphilus
EFF3	0.002356	81	2974257	Hoylesella
EFF3	0.002327	80	146918	Salinibacter
EFF3	0.002327	80	178898	Carboxydocella
EFF3	0.002327	80	767891	Candidatus Puniceispirillum
EFF3	0.002327	80	1274351	Kroppenstedtia
EFF3	0.002327	80	2576755	Caproicibacter
EFF3	0.002298	79	832	Fibrobacter
EFF3	0.002298	79	2195	Methanogenium
EFF3	0.002298	79	152161	Stappia
EFF3	0.002298	79	190972	Sedimentibacter
EFF3	0.002298	79	390988	Actinocatenispora
EFF3	0.002298	79	875170	Celeribacter
EFF3	0.002298	79	1434019	Mameliella
EFF3	0.002298	79	2813804	Paremcibacter
EFF3	0.002298	79	2831955	Pikeienuella
EFF3	0.002269	78	13	Dictyoglomus
EFF3	0.002269	78	441	Gluconobacter
EFF3	0.002269	78	28048	Acidothermus
EFF3	0.002269	78	53365	Catellatospora
EFF3	0.002269	78	991903	Polymorphum
EFF3	0.002269	78	1649463	Lentilitoribacter
EFF3	0.002269	78	2800686	Tsuneonella
EFF3	0.002269	78	2838311	Natronoglycomyces
EFF3	0.00224	77	37914	Dietzia
EFF3	0.00224	77	1492710	Oxynema
EFF3	0.00224	77	1658781	Aliiroseovarius
EFF3	0.00224	77	2689589	Staphylospora
EFF3	0.002211	76	54298	Chroococcidiopsis
EFF3	0.002211	76	64159	Desulfurobacterium
EFF3	0.002211	76	189326	Gelria
EFF3	0.002211	76	227873	Pannonibacter
EFF3	0.002211	76	545865	Calditerrivibrio
EFF3	0.002211	76	2888809	Novisyntrophococcus
EFF3	0.002182	75	2060	Tsukamurella
EFF3	0.002182	75	140458	Thermacetogenium
EFF3	0.002182	75	268175	Chondrocystis
EFF3	0.002182	75	1481960	Peptoclostridium
EFF3	0.002182	75	2795692	Nitrosophilus
EFF3	0.002153	74	2184	Methanococcus
EFF3	0.002153	74	2276	Pyrobaculum
EFF3	0.002153	74	34037	Rahnella
EFF3	0.002153	74	44474	Pleurocapsa
EFF3	0.002153	74	497721	Desulfoluna
EFF3	0.002153	74	499228	Tepidanaerobacter
EFF3	0.002153	74	1769008	Anoxybacter
EFF3	0.002153	74	2742598	Limosilactobacillus
EFF3	0.002153	74	2759736	Lacticaseibacillus
EFF3	0.002124	73	2050	Mobiluncus
EFF3	0.002124	73	40566	Actinosynnema
EFF3	0.002124	73	475087	Methanosphaerula
EFF3	0.002124	73	2723776	Lichenihabitans
EFF3	0.002095	72	1051	Ectothiorhodospira
EFF3	0.002095	72	1111	Porphyrobacter
EFF3	0.002095	72	1378	Gemella
EFF3	0.002095	72	51514	Dehalobacterium
EFF3	0.002095	72	56112	Dehalobacter
EFF3	0.002095	72	212790	Sulfurihydrogenibium
EFF3	0.002095	72	354349	Pseudochrobactrum
EFF3	0.002095	72	1164882	Lachnoanaerobaculum
EFF3	0.002066	71	2316	Methanosphaera
EFF3	0.002066	71	59613	Skermania
EFF3	0.002066	71	133193	Alkalilimnicola
EFF3	0.002066	71	253238	Ethanoligenens
EFF3	0.002066	71	351195	Salimicrobium
EFF3	0.002066	71	1649454	Glaciihabitans
EFF3	0.002066	71	2903100	Mariniplasma
EFF3	0.002066	71	3024226	Thermospira
EFF3	0.002036	70	2175	Methanohalophilus
EFF3	0.002036	70	56433	Couchioplanes
EFF3	0.002036	70	82982	Obesumbacterium
EFF3	0.002036	70	241421	Crinalium
EFF3	0.002036	70	295595	Candidatus Hepatoplasma
EFF3	0.002036	70	1643951	Pseudothermotoga
EFF3	0.002036	70	1918454	Flintibacter
EFF3	0.002036	70	2041902	Chenggangzhangella
EFF3	0.002036	70	2126548	Miniphocaeibacter
EFF3	0.002007	69	46200	Geovibrio
EFF3	0.002007	69	117999	Denitrovibrio
EFF3	0.002007	69	389486	Sediminicola
EFF3	0.002007	69	411566	Candidatus Midichloria
EFF3	0.002007	69	2661800	Georhizobium
EFF3	0.001978	68	843	Wolinella
EFF3	0.001978	68	208215	Parvularcula
EFF3	0.001978	68	529883	Rhodoluna
EFF3	0.001978	68	940550	Gilvimarinus
EFF3	0.001978	68	990721	Christensenella
EFF3	0.001978	68	1070314	Halorussus
EFF3	0.001978	68	1434002	Falsirhodobacter
EFF3	0.001978	68	1542963	Halapricum
EFF3	0.001978	68	1980697	Duodenibacillus
EFF3	0.001978	68	2883109	Sandaracinobacteroides
EFF3	0.001978	68	3031933	Chordicoccus
EFF3	0.001949	67	532	Beijerinckia
EFF3	0.001949	67	28263	Arcanobacterium
EFF3	0.001949	67	63132	Geitlerinema
EFF3	0.001949	67	74385	Gracilibacillus
EFF3	0.001949	67	881616	Herbiconiux
EFF3	0.001949	67	2738850	Candidatus Reidiella
EFF3	0.001949	67	2748674	Zhaonella
EFF3	0.001949	67	2831443	Heliomicrobium
EFF3	0.001949	67	2894767	Desulfomarina
EFF3	0.00192	66	406099	Aquisalimonas
EFF3	0.00192	66	1193515	Snodgrassella
EFF3	0.00192	66	1522056	Flaviflexus
EFF3	0.00192	66	1654787	Thiopseudomonas
EFF3	0.00192	66	1918540	Muribaculum
EFF3	0.00192	66	2767879	Companilactobacillus
EFF3	0.001891	65	412033	Celerinatantimonas
EFF3	0.001891	65	1747777	Cuniculiplasma
EFF3	0.001891	65	2490204	Candidatus Mancarchaeum
EFF3	0.001891	65	3047433	Maliibacterium
EFF3	0.001862	64	84565	Sodalis
EFF3	0.001862	64	256818	Gulosibacter
EFF3	0.001862	64	497726	Nitrososphaera
EFF3	0.001862	64	582472	Wohlfahrtiimonas
EFF3	0.001862	64	1541743	Candidatus Ruthturnera
EFF3	0.001862	64	2888818	Pengzhenrongella
EFF3	0.001833	63	1649495	Seonamhaeicola
EFF3	0.001833	63	2293313	Candidatus Syntrophocurvum
EFF3	0.001833	63	2732160	Candidatus Prometheoarchaeum
EFF3	0.001804	62	28261	Thermodesulfovibrio
EFF3	0.001804	62	1230698	Marisediminicola
EFF3	0.001804	62	1433986	Actibacterium
EFF3	0.001804	62	1679449	Pseudooceanicola
EFF3	0.001804	62	2035349	Oceanispirochaeta
EFF3	0.001804	62	2785518	Radiobacillus
EFF3	0.001804	62	2919589	Vaginimicrobium
EFF3	0.001775	61	121820	Roseinatronobacter
EFF3	0.001775	61	754249	Luteimicrobium
EFF3	0.001775	61	2571159	Mycetohabitans
EFF3	0.001775	61	2749267	Amedibacterium
EFF3	0.001775	61	3259750	Rhodococcoides
EFF3	0.001746	60	77021	Cylindrospermopsis
EFF3	0.001746	60	129957	Carboxydothermus
EFF3	0.001746	60	134550	Candidatus Xiphinematobacter
EFF3	0.001746	60	278993	Thermincola
EFF3	0.001746	60	693074	Caldisericum
EFF3	0.001746	60	1177214	Candidatus Profftia
EFF3	0.001746	60	1434045	Sinomicrobium
EFF3	0.001746	60	1505664	Gottschalkia
EFF3	0.001746	60	1649466	Marinicauda
EFF3	0.001746	60	1981050	Phoenicibacter
EFF3	0.001746	60	2651279	Pradoshia
EFF3	0.001716	59	36739	Dermabacter
EFF3	0.001716	59	51196	Syntrophobotulus
EFF3	0.001716	59	85076	Marichromatium
EFF3	0.001716	59	150022	Finegoldia
EFF3	0.001716	59	170610	Halomicronema
EFF3	0.001716	59	191301	Caminibacter
EFF3	0.001716	59	359337	Marinimicrobium
EFF3	0.001716	59	2039240	Anaerotignum
EFF3	0.001716	59	2042066	Paraphotobacterium
EFF3	0.001716	59	2603323	Petrocella
EFF3	0.001716	59	2987594	Rasiella
EFF3	0.001687	58	1198	Phormidium
EFF3	0.001687	58	1257	Peptostreptococcus
EFF3	0.001687	58	32068	Sebaldella
EFF3	0.001687	58	32636	Halothermothrix
EFF3	0.001687	58	214904	Tepidibacter
EFF3	0.001687	58	343334	Costertonia
EFF3	0.001687	58	1620790	Halotia
EFF3	0.001687	58	2066071	Bacterioplanoides
EFF3	0.001687	58	2837508	Rossellomorea
EFF3	0.001687	58	3076173	Macrococcoides
EFF3	0.001658	57	42837	Ammonifex
EFF3	0.001658	57	111782	Tolypothrix
EFF3	0.001658	57	175304	Lentibacillus
EFF3	0.001658	57	248038	Mucispirillum
EFF3	0.001658	57	561555	Zhouia
EFF3	0.001658	57	623276	Maritalea
EFF3	0.001658	57	2905722	Oceanidesulfovibrio
EFF3	0.001629	56	59735	Bergeyella
EFF3	0.001629	56	129001	Syntrophothermus
EFF3	0.001629	56	182709	Oceanobacillus
EFF3	0.001629	56	1729679	Faecalibaculum
EFF3	0.001629	56	1769718	Athalassotoga
EFF3	0.001629	56	2582840	Desulfocurvibacter
EFF3	0.0016	55	1269	Micrococcus
EFF3	0.0016	55	29331	Amphibacillus
EFF3	0.0016	55	74968	Ferroplasma
EFF3	0.0016	55	81466	Aminobacterium
EFF3	0.0016	55	174708	Allobaculum
EFF3	0.0016	55	1537406	Bacterioplanes
EFF3	0.0016	55	2892397	Pusillibacter
EFF3	0.0016	55	2901261	Denitrificimonas
EFF3	0.001571	54	2713	Aquifex
EFF3	0.001571	54	263510	Crocosphaera
EFF3	0.001571	54	2767885	Latilactobacillus
EFF3	0.001571	54	2856573	Infirmifilum
EFF3	0.001571	54	2944152	Wujia
EFF3	0.001542	53	862	Syntrophomonas
EFF3	0.001542	53	269260	Nitratifractor
EFF3	0.001542	53	338583	Polymorphospora
EFF3	0.001542	53	1348505	Polycladomyces
EFF3	0.001542	53	1472344	Basilea
EFF3	0.001542	53	2743582	Peptacetobacter
EFF3	0.001542	53	2870717	Pseudoroseomonas
EFF3	0.001542	53	2893057	Shouchella
EFF3	0.001542	53	2905123	Paraneptunicella
EFF3	0.001542	53	3048127	Thermocaproicibacter
EFF3	0.001513	52	543311	Parvimonas
EFF3	0.001513	52	762641	Muriicola
EFF3	0.001513	52	1354809	Keratinibaculum
EFF3	0.001513	52	1508451	Polymorphobacter
EFF3	0.001513	52	1751872	Lacimicrobium
EFF3	0.001513	52	1775688	Jiella
EFF3	0.001513	52	1918536	Longicatena
EFF3	0.001513	52	2828348	Occultella
EFF3	0.001513	52	3240237	Amorphoplanes
EFF3	0.001484	51	2701	Gardnerella
EFF3	0.001484	51	49082	Candidatus Arthromitus
EFF3	0.001484	51	76023	Halothece
EFF3	0.001484	51	225143	Oceanisphaera
EFF3	0.001484	51	379068	Galbibacter
EFF3	0.001484	51	1609627	Hydrogenibacillus
EFF3	0.001484	51	2831916	Pukyongia
EFF3	0.001455	50	1851	Saccharomonospora
EFF3	0.001455	50	53318	Desulfocapsa
EFF3	0.001455	50	2767318	Boudabousia
EFF3	0.001425	49	45662	Desulfohalobium
EFF3	0.001425	49	54258	Ignicoccus
EFF3	0.001425	49	74317	Maricaulis
EFF3	0.001425	49	82984	Pragia
EFF3	0.001425	49	289201	Pontibacillus
EFF3	0.001425	49	444051	Mesoflavibacter
EFF3	0.001425	49	638847	Pyramidobacter
EFF3	0.001425	49	2040262	Allobranchiibius
EFF3	0.001425	49	2676233	Sphingosinithalassobacter
EFF3	0.001425	49	2907134	Constantimarinum
EFF3	0.001425	49	2913017	Aggregatimonas
EFF3	0.001425	49	2995122	Leptogranulimonas
EFF3	0.001425	49	2995702	Actinacidiphila
EFF3	0.001396	48	1190	Fischerella
EFF3	0.001396	48	13034	Dactylococcopsis
EFF3	0.001396	48	230355	Methanolacinia
EFF3	0.001396	48	230494	Reinekea
EFF3	0.001396	48	252306	Robiginitalea
EFF3	0.001396	48	511678	Aliivibrio
EFF3	0.001396	48	655184	Candidatus Thioglobus
EFF3	0.001396	48	1335631	Frischella
EFF3	0.001396	48	1518147	Wenyingzhuangia
EFF3	0.001396	48	1582879	Ezakiella
EFF3	0.001396	48	1755829	Ichthyobacterium
EFF3	0.001396	48	2791118	Oecophyllibacter
EFF3	0.001396	48	2994361	Protofrankia
EFF3	0.001396	48	3045815	Trichothermofontia
EFF3	0.001367	47	1380	Atopobium
EFF3	0.001367	47	49277	Psychroserpens
EFF3	0.001367	47	118747	Bulleidia
EFF3	0.001367	47	171003	Caloranaerobacter
EFF3	0.001367	47	204286	Cobetia
EFF3	0.001367	47	459532	Terribacillus
EFF3	0.001367	47	467749	Candidatus Neoehrlichia
EFF3	0.001367	47	648800	Solibacillus
EFF3	0.001367	47	2126281	Mycolicibacillus
EFF3	0.001367	47	2211641	Yoonia
EFF3	0.001367	47	2766734	Faecalibacter
EFF3	0.001367	47	2884814	Pseudoprevotella
EFF3	0.001367	47	3029078	Aminithiophilus
EFF3	0.001338	46	2302	Thermoplasma
EFF3	0.001338	46	34104	Streptobacillus
EFF3	0.001338	46	85108	Halorhodospira
EFF3	0.001338	46	133925	Olsenella
EFF3	0.001338	46	1637257	Mageeibacillus
EFF3	0.001338	46	2035712	Guyparkeria
EFF3	0.001338	46	2837511	Sutcliffiella
EFF3	0.001309	45	89092	Ignavigranum
EFF3	0.001309	45	169133	Citricoccus
EFF3	0.001309	45	1330545	Lelliottia
EFF3	0.001309	45	1648508	Ciceribacter
EFF3	0.001309	45	1769710	Sellimonas
EFF3	0.001309	45	2767889	Loigolactobacillus
EFF3	0.00128	44	1573	Clavibacter
EFF3	0.00128	44	93682	Roseivivax
EFF3	0.00128	44	216431	Croceibacter
EFF3	0.00128	44	241192	Thermodesulfatator
EFF3	0.00128	44	336276	Olleya
EFF3	0.00128	44	436357	Thalassococcus
EFF3	0.00128	44	447792	Phytobacter
EFF3	0.00128	44	651660	Paenisporosarcina
EFF3	0.00128	44	2767893	Lentilactobacillus
EFF3	0.00128	44	2795377	Pelagovum
EFF3	0.00128	44	2913367	Spiractinospora
EFF3	0.00128	44	2924872	Acididesulfobacillus
EFF3	0.00128	44	2944195	Qiania
EFF3	0.001251	43	50709	Acidocella
EFF3	0.001251	43	291988	Thermosediminibacter
EFF3	0.001251	43	336809	Candidatus Karelsulcia
EFF3	0.001251	43	1080709	Methanomassiliicoccus
EFF3	0.001251	43	2018044	Candidatus Vallotia
EFF3	0.001251	43	2709685	Parasphingorhabdus
EFF3	0.001251	43	2899804	Iocasia
EFF3	0.001222	42	81416	Methanofollis
EFF3	0.001222	42	2920401	Natronosporangium
EFF3	0.001222	42	2975521	Candidatus Xianfuyuplasma
EFF3	0.001222	42	3085669	Paenimyroides
EFF3	0.001222	42	3238959	Candidatus Endomicrobiellum
EFF3	0.001193	41	46254	Oenococcus
EFF3	0.001193	41	264688	Trichormus
EFF3	0.001193	41	1617805	Amylibacter
EFF3	0.001193	41	1745211	Chania
EFF3	0.001193	41	2680018	Rhodophyticola
EFF3	0.001193	41	2755140	Pseudoleptotrichia
EFF3	0.001193	41	2834759	Flocculibacter
EFF3	0.001193	41	2894574	Saccharobesus
EFF3	0.001164	40	33993	Neorickettsia
EFF3	0.001164	40	165301	Lentzea
EFF3	0.001164	40	196081	Scardovia
EFF3	0.001164	40	249529	Caldanaerobacter
EFF3	0.001164	40	376488	Halotalea
EFF3	0.001164	40	447237	Frondihabitans
EFF3	0.001164	40	929812	Gibbsiella
EFF3	0.001164	40	1897649	Pistricoccus
EFF3	0.001164	40	1926259	Pseudactinotalea
EFF3	0.001135	39	51668	Tetragenococcus
EFF3	0.001135	39	75905	Thermocrinis
EFF3	0.001135	39	84108	Slackia
EFF3	0.001135	39	150203	Blastomonas
EFF3	0.001135	39	257820	Kerstersia
EFF3	0.001135	39	274591	Hoeflea
EFF3	0.001135	39	983507	Ponticoccus
EFF3	0.001135	39	1209327	Flavivirga
EFF3	0.001135	39	1263978	Candidatus Endolissoclinum
EFF3	0.001135	39	1906945	Parageobacillus
EFF3	0.001135	39	2712688	Salaquimonas
EFF3	0.001135	39	2995706	Streptantibioticus
EFF3	0.001105	38	2717	Cardiobacterium
EFF3	0.001105	38	83654	Leclercia
EFF3	0.001105	38	142577	Prauserella
EFF3	0.001105	38	309512	Dinoroseobacter
EFF3	0.001105	38	338191	Nitrosopumilus
EFF3	0.001105	38	2767884	Lapidilactobacillus
EFF3	0.001105	38	2781120	Thiosulfativibrio
EFF3	0.001105	38	2912996	Changpingibacter
EFF3	0.001076	37	869	Dichelobacter
EFF3	0.001076	37	1862	Dermatophilus
EFF3	0.001076	37	2038	Tropheryma
EFF3	0.001076	37	2192	Methanocorpusculum
EFF3	0.001076	37	2351	Flexistipes
EFF3	0.001076	37	83770	Succinivibrio
EFF3	0.001076	37	159191	Nodularia
EFF3	0.001076	37	186191	Marinithermus
EFF3	0.001076	37	561367	Salinimicrobium
EFF3	0.001076	37	1915401	Roseitalea
EFF3	0.001076	37	2893056	Halalkalibacter
EFF3	0.001047	36	236752	Fastidiosipila
EFF3	0.001047	36	335927	Thalassovita
EFF3	0.001047	36	418700	Litorivicinus
EFF3	0.001047	36	1769729	Hathewaya
EFF3	0.001047	36	2211635	Cognatishimia
EFF3	0.001047	36	2822114	Chlamydiifrater
EFF3	0.001047	36	2834378	Entomospira
EFF3	0.001047	36	2846749	Pacificitalea
EFF3	0.001018	35	801	Symbiopectobacterium
EFF3	0.001018	35	1562	Desulfotomaculum
EFF3	0.001018	35	2314	Methanoplanus
EFF3	0.001018	35	44259	Filifactor
EFF3	0.001018	35	162491	Oerskovia
EFF3	0.001018	35	662756	Candidatus Micrarchaeum
EFF3	0.001018	35	1433402	Glycocaulis
EFF3	0.001018	35	1677050	Novibacillus
EFF3	0.001018	35	2802288	Dongshaea
EFF3	0.001018	35	2937410	Gymnodinialimonas
EFF3	0.000989	34	939	Hydrogenobacter
EFF3	0.000989	34	2284	Sulfolobus
EFF3	0.000989	34	13275	Suttonella
EFF3	0.000989	34	105850	Acidilobus
EFF3	0.000989	34	145260	Methanothermobacter
EFF3	0.000989	34	182269	Aurantimonas
EFF3	0.000989	34	190818	Geoglobus
EFF3	0.000989	34	697025	Hoyosella
EFF3	0.000989	34	1076625	Candidatus Steffania
EFF3	0.000989	34	1079922	Commensalibacter
EFF3	0.000989	34	2675234	Alkalihalobacillus
EFF3	0.000989	34	2856051	Candidatus Nanohalobium
EFF3	0.000989	34	3110364	Paramicrobacterium
EFF3	0.00096	33	528	Ochrobactrum
EFF3	0.00096	33	28186	Acetohalobium
EFF3	0.00096	33	109471	Bisgaardia
EFF3	0.00096	33	416916	Aggregatibacter
EFF3	0.00096	33	518733	Microterricola
EFF3	0.00096	33	2685905	Salicibibacter
EFF3	0.00096	33	2831925	Pukyongiella
EFF3	0.00096	33	3062336	Parasphaerochaeta
EFF3	0.000931	32	702	Plesiomonas
EFF3	0.000931	32	1849	Actinopolyspora
EFF3	0.000931	32	2204	Methanomicrobium
