contig_ID,Methylation_MAG
s12823.ctg015072l,NA
s27501.ctg033141l,NA
s25.ctg034542l,NA
s19345.ctg022973l,NA
s42365.ctg054816l,NA
s28549.ctg034506l,NA
s3527.ctg003994l,NA
s940.ctg029564l,NA
s1980.ctg019194l,NA
s14044.ctg016532l,NA
s15428.ctg018214l,NA
s2972.ctg003349l,NA
s37647.ctg046763l,NA
s18323.ctg046407l,NA
s17.ctg017901l,NA
s25.ctg016375l,NA
s26706.ctg032127l,NA
s23916.ctg028557l,NA
s25.ctg014699l,NA
s41938.ctg053891l,NA
s30366.ctg036899l,NA
s2419.ctg024787l,NA
s14228.ctg016757l,NA
s14736.ctg017372c,NA
s26692.ctg032111c,NA
s15231.ctg017974l,NA
s14590.ctg017198l,NA
s14735.ctg017371l,NA
s36929.ctg045752l,NA
s11492.ctg013473l,NA
s28930.ctg035010l,NA
s7839.ctg009065c,NA
s324.ctg000350c,NA
s15666.ctg018509l,NA
s36773.ctg045523l,NA
s6943.ctg008033l,NA
s307.ctg054047l,NA
s853.ctg020474l,NA
s361.ctg032001l,NA
s1132.ctg001243l,NA
s47.ctg030024l,NA
s4631.ctg005287l,NA
s25.ctg026418l,NA
s27868.ctg033643l,NA
s238.ctg046279l,NA
s266.ctg041222l,NA
s7563.ctg008754l,NA
s25940.ctg031159l,NA
s15324.ctg018089l,NA
s47.ctg049586l,NA
s361.ctg028818l,NA
s7379.ctg042585l,NA
s814.ctg000883l,NA
s20732.ctg024646c,NA
s2941.ctg003317l,NA
s33655.ctg041255l,NA
s17.ctg055511l,NA
s6182.ctg007132l,NA
s26331.ctg031650l,NA
s8190.ctg014109l,NA
s21110.ctg025093l,NA
s17928.ctg021245c,NA
s7065.ctg008168l,NA
s25474.ctg030549l,NA
s18799.ctg022310l,NA
s7884.ctg009127l,NA
s30950.ctg037674l,NA
s23717.ctg028298l,NA
s25889.ctg031095c,NA
s8917.ctg010371c,NA
s14.ctg013683l,NA
s43354.ctg057216l,NA
s25.ctg013226l,NA
s47.ctg033059l,NA
s38533.ctg048072l,NA
s13893.ctg016355l,NA
s11954.ctg014024l,NA
s24039.ctg028718l,NA
s5275.ctg006058l,NA
s238.ctg010050l,NA
s25.ctg022939l,NA
s31802.ctg038762l,NA
s25.ctg050184l,NA
s2959.ctg035332l,NA
s3147.ctg003546l,NA
s22865.ctg027239c,NA
s25.ctg058471l,NA
s5980.ctg006897l,NA
s7308.ctg008459l,NA
s4945.ctg005653l,NA
s25.ctg043381l,NA
s41243.ctg052585l,NA
s4575.ctg050471l,NA
s15474.ctg018274l,NA
s28123.ctg033983l,NA
s25329.ctg049040l,NA
s6790.ctg007849l,NA
s25114.ctg030093l,NA
s43601.ctg057945l,NA
s24443.ctg029230l,NA
s17318.ctg020517l,NA
s16126.ctg019058l,NA
s6062.ctg006994c,NA
s38341.ctg047783l,NA
s18083.ctg021427l,NA
s11653.ctg013671l,NA
s25.ctg008307l,NA
s5429.ctg006238l,NA
s5072.ctg009077l,NA
s8379.ctg009730l,NA
s8211.ctg009525l,NA
s42432.ctg054939l,NA
s18387.ctg021805c,NA
s16929.ctg020046l,NA
s307.ctg015387l,NA
s7620.ctg008821l,NA
s25.ctg032507l,NA
s22794.ctg027152c,NA
s7840.ctg009066c,NA
s16785.ctg031783l,NA
s373.ctg028942l,NA
s1112.ctg001219l,NA
s25.ctg052770l,NA
s17031.ctg020169l,NA
s26723.ctg032145l,NA
s58.ctg012664l,NA
s25.ctg004607l,NA
s17.ctg001538l,NA
s26811.ctg032257l,NA
s25472.ctg030547l,NA
s25.ctg021370l,NA
s25.ctg050769l,NA
s25263.ctg030283c,NA
s683.ctg000740c,NA
s29024.ctg035133l,NA
s18323.ctg048272l,NA
s14.ctg009929l,NA
s29504.ctg035782l,NA
s25.ctg056771l,NA
s17234.ctg020418l,NA
s361.ctg016819l,NA
s1734.ctg001937l,NA
s1225.ctg051053l,NA
s5923.ctg006828l,NA
s24641.ctg029496l,NA
s21922.ctg026098l,NA
s28978.ctg035070l,NA
s14416.ctg016989c,NA
s19727.ctg023431l,NA
s21488.ctg025564c,NA
s12167.ctg014281l,NA
s17.ctg029241l,NA
s1705.ctg001904c,NA
s4881.ctg005574c,NA
s20039.ctg023809c,NA
s35999.ctg044434l,NA
s25.ctg057347l,NA
s25.ctg032649l,NA
s20884.ctg024827l,NA
s4060.ctg004612c,NA
s39404.ctg049401l,NA
s6336.ctg007314l,NA
s36720.ctg045447l,NA
s4732.ctg058761l,NA
s24997.ctg029935c,NA
s21605.ctg025707l,NA
s21491.ctg025567l,NA
s3399.ctg003843l,NA
s25.ctg054940l,NA
s34717.ctg042703l,NA
s196.ctg000212l,NA
s26995.ctg032496l,NA
s23455.ctg027983l,NA
s15981.ctg047537l,NA
s25.ctg042566l,NA
s26883.ctg032350l,NA
s13432.ctg015806l,NA
s28339.ctg034252l,NA
s1046.ctg001147l,NA
s25.ctg017792l,NA
s806.ctg019913l,NA
s13195.ctg015518l,NA
s14.ctg018184l,NA
s2347.ctg002656c,NA
s952.ctg001045l,NA
s39566.ctg049669l,NA
s20098.ctg023880l,NA
s17.ctg018474l,NA
s30604.ctg037212l,NA
s39237.ctg049139l,NA
s16414.ctg019418l,NA
s7702.ctg008913c,NA
s108.ctg022888l,NA
s13165.ctg015484c,NA
s9670.ctg011293l,NA
s25.ctg007689l,NA
s7458.ctg008634l,NA
s5986.ctg006906l,NA
s25.ctg027358l,NA
s10803.ctg012655l,NA
s35220.ctg043405l,NA
s1582.ctg033514l,NA
s31026.ctg037773l,NA
s13450.ctg015826l,NA
s21468.ctg025540l,NA
s29942.ctg036350l,NA
s24508.ctg029319l,NA
s307.ctg006966l,NA
s4136.ctg004703l,NA
s11392.ctg013358l,NA
s8496.ctg009872l,NA
s22092.ctg026301l,NA
s10035.ctg036524l,NA
s940.ctg050301l,NA
s8800.ctg010227c,NA
s9644.ctg011266c,NA
s25.ctg058122l,NA
s47.ctg035444l,NA
s17.ctg006001l,NA
s25.ctg018238l,NA
s25.ctg002480l,NA
s37143.ctg046049l,NA
s43229.ctg056878l,NA
s266.ctg040345l,NA
s7375.ctg008535l,NA
s17.ctg007656l,NA
s5802.ctg051740l,NA
s361.ctg035140l,NA
s41067.ctg052259l,NA
s17051.ctg020197l,NA
s40645.ctg051530l,NA
s12151.ctg014264l,NA
s22132.ctg026351l,NA
s15880.ctg018764l,NA
s1757.ctg001965l,NA
s25.ctg020961l,NA
s33737.ctg041370l,NA
s25.ctg043337l,NA
s9251.ctg010785l,NA
s19106.ctg022677l,NA
s25.ctg058306l,NA
s981.ctg049406l,NA
s18696.ctg022183l,NA
s37895.ctg047136l,NA
s25.ctg051823l,NA
s559.ctg040064l,NA
s14894.ctg017562l,NA
s17102.ctg020256l,NA
s25.ctg057049l,NA
s33967.ctg041673l,NA
s5314.ctg006105l,NA
s38602.ctg048163l,NA
s25.ctg043950l,NA
s33390.ctg040911l,NA
s14999.ctg017698l,NA
s378.ctg015808l,NA
s3393.ctg003837c,NA
s788.ctg041242l,NA
s1582.ctg057568l,NA
s40408.ctg051091l,NA
s12673.ctg014897l,NA
s25.ctg049739l,NA
s658.ctg034710l,NA
s16949.ctg020069l,NA
s11541.ctg013537l,NA
s14616.ctg017232l,NA
s238.ctg002021l,NA
s266.ctg049615l,NA
s25.ctg018752l,NA
s5602.ctg006442l,NA
s17.ctg002888l,NA
s36412.ctg045019l,NA
s25.ctg037180l,NA
s647.ctg000702l,NA
s1404.ctg001555l,NA
s31657.ctg038574l,NA
s4280.ctg004872l,NA
s25.ctg023784l,NA
s7242.ctg008379l,NA
s23726.ctg028308l,NA
s25429.ctg030488l,NA
s1951.ctg051903l,NA
s43348.ctg057199l,NA
s20641.ctg024536l,NA
s28305.ctg034210l,NA
s33164.ctg040624l,NA
s16225.ctg019179l,NA
s14755.ctg017398l,NA
s13724.ctg016147c,NA
s17.ctg036503l,NA
s7542.ctg008732l,NA
s354.ctg014635l,NA
s25.ctg012307l,NA
s4026.ctg004571l,NA
s6929.ctg017307l,NA
s18472.ctg021911l,NA
s5148.ctg005901l,NA
s26926.ctg032409l,NA
s17140.ctg020299l,NA
s13823.ctg016266l,NA
s25.ctg043208l,NA
s17169.ctg020337l,NA
s354.ctg018254l,NA
s528.ctg055363l,NA
s5170.ctg026831l,NA
s25.ctg035345l,NA
s11837.ctg013889l,NA
s1440.ctg031454l,NA
s1582.ctg044560l,NA
s1450.ctg044894l,NA
s34065.ctg041806l,NA
s13020.ctg015311l,NA
s409.ctg000445l,NA
s41901.ctg053810l,NA
s27567.ctg033239l,NA
s25.ctg022881l,NA
s2757.ctg039387l,NA
s1037.ctg041119l,NA
s3597.ctg004081l,NA
s25.ctg010125l,NA
s13076.ctg015378l,NA
s717.ctg053469l,NA
s556.ctg000604l,NA
s32997.ctg040403l,NA
s42090.ctg054217l,NA
s6997.ctg008090c,NA
s3947.ctg004481l,NA
s12588.ctg014797c,NA
s37103.ctg045993l,NA
s33373.ctg040887l,NA
s36651.ctg045353l,NA
s2970.ctg019953l,NA
s25.ctg054301l,NA
s25.ctg033346l,NA
s27542.ctg033204l,NA
s39891.ctg050216l,NA
s2173.ctg047448l,NA
s1745.ctg029799l,NA
s37187.ctg046105l,NA
s3003.ctg050161l,NA
s10771.ctg012620c,NA
s10093.ctg011807c,NA
s10420.ctg012188l,NA
s21298.ctg025330l,NA
s5840.ctg006734c,NA
s1191.ctg043543l,NA
s373.ctg012869l,NA
s13768.ctg016196l,NA
s32748.ctg040050l,NA
s17.ctg025916l,NA
s27637.ctg033342c,NA
s34870.ctg042931l,NA
s6799.ctg026909l,NA
s1843.ctg019347l,NA
s25.ctg019021l,NA
s845.ctg022983l,NA
s33141.ctg040595l,NA
s3798.ctg016795l,NA
s2359.ctg002669l,NA
s25.ctg034623l,NA
s7666.ctg008874l,NA
s6393.ctg008509l,NA
s25.ctg052246l,NA
s717.ctg046537l,NA
s4493.ctg005130l,NA
s806.ctg038695l,NA
s23098.ctg027523l,NA
s31168.ctg037946l,NA
s25729.ctg030885l,NA
s37043.ctg045910l,NA
s32496.ctg039704l,NA
s25.ctg031999l,NA
s1570.ctg038926l,NA
s16288.ctg019260c,NA
s2616.ctg002948l,NA
s12241.ctg014376l,NA
s5135.ctg042722l,NA
s6837.ctg007907c,NA
s22268.ctg026507l,NA
s37713.ctg046863l,NA
s821.ctg041196l,NA
s8485.ctg009857l,NA
s7585.ctg008777c,NA
s35373.ctg043617l,NA
s1225.ctg040207l,NA
s7219.ctg008353c,NA
s10903.ctg012775l,NA
s22386.ctg026661l,NA
s307.ctg052230l,NA
s3193.ctg003597c,NA
s5303.ctg006094l,NA
s1930.ctg002166l,NA
s22980.ctg027378l,NA
s25679.ctg030823l,NA
s1091.ctg050706l,NA
s16643.ctg019692l,NA
s25.ctg036823l,NA
s1666.ctg001859l,NA
s25.ctg055093l,NA
s19703.ctg023402c,NA
s1784.ctg001998l,NA
s3003.ctg003384l,NA
s7813.ctg009038l,NA
s2555.ctg002882l,NA
s21014.ctg024984l,NA
s1800.ctg028418l,NA
s20676.ctg024579l,NA
s32311.ctg039448c,NA
s25.ctg029986l,NA
s18433.ctg021856l,NA
s7745.ctg008962l,NA
s4766.ctg036887l,NA
s15694.ctg018543l,NA
s25349.ctg030389l,NA
s32812.ctg040138c,NA
s853.ctg054366l,NA
s126.ctg006608l,NA
s2600.ctg002931l,NA
s18853.ctg022376l,NA
s74.ctg007369l,NA
s373.ctg049362l,NA
s14434.ctg017009l,NA
s15583.ctg018411l,NA
s24860.ctg029763l,NA
s25.ctg056085l,NA
s1759.ctg054338l,NA
s330.ctg033490l,NA
s1885.ctg002116l,NA
s17.ctg004688l,NA
s2705.ctg036360l,NA
s19524.ctg023188l,NA
s2386.ctg004989l,NA
s1189.ctg001306l,NA
s361.ctg030144l,NA
s17.ctg050293l,NA
s11319.ctg013275c,NA
s8888.ctg055523l,NA
s1065.ctg043722l,NA
s25.ctg002692l,NA
s2043.ctg032570l,NA
s15832.ctg018709l,NA
s25.ctg059693l,NA
s25.ctg048839l,NA
s390.ctg055043l,NA
s14915.ctg017589c,NA
s1744.ctg015352l,NA
s8611.ctg010012l,NA
s658.ctg050598l,NA
s42121.ctg054286l,NA
s42577.ctg055307l,NA
s2528.ctg002852l,NA
s12959.ctg015240l,NA
s1762.ctg001971l,NA
s21942.ctg026122l,NA
s3809.ctg004320l,NA
s36946.ctg045772l,NA
s6634.ctg007667l,NA
s25.ctg057093l,NA
s4344.ctg004952l,NA
s69.ctg007778l,NA
s13343.ctg015697l,NA
s25.ctg014102l,NA
s25.ctg030188l,NA
s2102.ctg035313l,NA
s17139.ctg020298c,NA
s25068.ctg030033l,NA
s11.ctg059818l,NA
s6842.ctg007912l,NA
s34271.ctg042093l,NA
s43016.ctg056327l,NA
s16284.ctg019255l,NA
s41627.ctg053278l,NA
s2192.ctg009797l,NA
s9864.ctg052092l,NA
s1744.ctg053871l,NA
s25.ctg045029l,NA
s2190.ctg024816l,NA
s35701.ctg044045l,NA
s25.ctg047644l,NA
s307.ctg021548l,NA
s15390.ctg018170l,NA
s17.ctg003132l,NA
s24078.ctg028768l,NA
s98.ctg002089l,NA
s23526.ctg028063l,NA
s21507.ctg025586l,NA
s38448.ctg047947l,NA
s2102.ctg046822l,NA
s15148.ctg017878c,NA
s14631.ctg017247l,NA
s39218.ctg049109l,NA
s82.ctg003525l,NA
s1866.ctg002094c,NA
s37595.ctg046694l,NA
s2844.ctg003204l,NA
s21446.ctg025514l,NA
s9901.ctg011576c,NA
s25.ctg010291l,NA
s717.ctg058691l,NA
s307.ctg043867l,NA
s98.ctg012256l,NA
s36500.ctg045153l,NA
s37510.ctg046578l,NA
s20894.ctg024840l,NA
s25.ctg018012l,NA
s9712.ctg056663l,NA
s307.ctg023905l,NA
s159.ctg000173l,NA
s6298.ctg007267l,NA
s981.ctg032346l,NA
s3630.ctg049066l,NA
s10480.ctg012258c,NA
s5101.ctg051669l,NA
s354.ctg009198l,NA
s19699.ctg023398l,NA
s8995.ctg010461c,NA
s250.ctg002203l,NA
s25.ctg057136l,NA
s9946.ctg011625c,NA
s34292.ctg042117l,NA
s34299.ctg042127l,NA
s25.ctg014463l,NA
s25.ctg054330l,NA
s35823.ctg044208l,NA
s40519.ctg051302l,NA
s26818.ctg032265l,NA
s18699.ctg022188l,NA
s28352.ctg034269l,NA
s10692.ctg012521l,NA
s24730.ctg029608l,NA
s32917.ctg040292l,NA
s1440.ctg027713l,NA
s25.ctg055609l,NA
s17029.ctg020167l,NA
s7379.ctg034975l,NA
s286.ctg017183l,NA
s20557.ctg024433l,NA
s22441.ctg026728l,NA
s33747.ctg041382l,NA
s25.ctg051507l,NA
s12638.ctg042712l,NA
s6542.ctg007558l,NA
s25.ctg039410l,NA
s24845.ctg053145l,NA
s44182.ctg059627l,NA
s1412.ctg055923l,NA
s25680.ctg030824l,NA
s25.ctg056331l,NA
s18356.ctg021763l,NA
s13778.ctg016210l,NA
s2102.ctg037072l,NA
s25.ctg055692l,NA
s1091.ctg042758l,NA
s36626.ctg045320l,NA
s25.ctg033608l,NA
s5569.ctg006406l,NA
s1136.ctg039760l,NA
s4428.ctg005054l,NA
s4153.ctg004721l,NA
s26608.ctg031998l,NA
s8633.ctg010038l,NA
s26832.ctg032283l,NA
s19974.ctg023729l,NA
s25.ctg024353l,NA
s25.ctg054761l,NA
s373.ctg010319l,NA
s6393.ctg018546l,NA
s17108.ctg020262l,NA
s2.ctg000003l,NA
s39159.ctg049017l,NA
s17.ctg040245l,NA
s17.ctg021982l,NA
s15310.ctg018073l,NA
s25.ctg046967l,NA
s10678.ctg012503c,NA
s25.ctg056279l,NA
s25905.ctg031117l,NA
s20501.ctg024363l,NA
s5548.ctg006380c,NA
s463.ctg000507l,NA
s25.ctg003884l,NA
s21872.ctg026042l,NA
s42458.ctg055018l,NA
s33439.ctg040973l,NA
s23490.ctg028022l,NA
s4614.ctg005268l,NA
s15663.ctg018506l,NA
s25658.ctg030793c,NA
s40862.ctg051879l,NA
s5870.ctg006767l,NA
s25.ctg049655l,NA
s15202.ctg017943l,NA
s34701.ctg042682l,NA
s1999.ctg002252c,NA
s25.ctg053529l,NA
s238.ctg033947l,NA
s1744.ctg023976l,NA
s25.ctg026591l,NA
s35333.ctg043561l,NA
s24847.ctg029745l,NA
s25.ctg003625l,NA
s2445.ctg002764l,NA
s6393.ctg041053l,NA
s16635.ctg019682l,NA
s36374.ctg044969l,NA
s74.ctg007459l,NA
s3092.ctg003480l,NA
s47.ctg026528l,NA
s4956.ctg033630l,NA
s1338.ctg047392l,NA
s37096.ctg045984l,NA
s18591.ctg022055l,NA
s32004.ctg039036l,NA
s21215.ctg025232l,NA
s30917.ctg037633l,NA
s13671.ctg016088l,NA
s962.ctg037528l,NA
s20392.ctg024234c,NA
s10444.ctg012217l,NA
s10385.ctg012147l,NA
s1091.ctg058311l,NA
s845.ctg045038l,NA
s238.ctg024470l,NA
s1134.ctg001245c,NA
s29284.ctg035483l,NA
s17888.ctg021198l,NA
s18049.ctg021389l,NA
s18932.ctg022470l,NA
s25329.ctg030364l,NA
s14870.ctg017533l,NA
s25.ctg039853l,NA
s21557.ctg025649l,NA
s307.ctg037027l,NA
s8888.ctg042449l,NA
s86.ctg030247l,NA
s9751.ctg011394l,NA
s13753.ctg016177l,NA
s435.ctg000477l,NA
s14.ctg007553l,NA
s28409.ctg034339c,NA
s36640.ctg045339l,NA
s26814.ctg032261l,NA
s32183.ctg039285l,NA
s21314.ctg025349l,NA
s27657.ctg033367l,NA
s853.ctg056750l,NA
s12152.ctg014265c,NA
s35117.ctg043259l,NA
s12890.ctg015156c,NA
s28495.ctg034439l,NA
s271.ctg027023l,NA
s25.ctg054147l,NA
s20679.ctg024582l,NA
s26943.ctg032429l,NA
s4766.ctg030892l,NA
s25.ctg016964l,NA
s12554.ctg014759l,NA
s25.ctg053274l,NA
s958.ctg001052l,NA
s15538.ctg018351l,NA
s42005.ctg054033l,NA
s13082.ctg015384c,NA
s9846.ctg011509l,NA
s33620.ctg041212l,NA
s9971.ctg011654l,NA
s20561.ctg024438l,NA
s14985.ctg017676c,NA
s25.ctg053886l,NA
s2184.ctg002471l,NA
s9620.ctg011240l,NA
s1506.ctg001672c,NA
s25.ctg029514l,NA
s266.ctg001664l,NA
s14242.ctg016772l,NA
s25.ctg058819l,NA
s5703.ctg006558l,NA
s10593.ctg012400l,NA
s25.ctg010330l,NA
s5785.ctg055745l,NA
s8358.ctg009705l,NA
s584.ctg000635l,NA
s26677.ctg032093l,NA
s1762.ctg050924l,NA
s1509.ctg024219l,NA
s36215.ctg044748l,NA
s18532.ctg021987l,NA
s74.ctg048343l,NA
s11501.ctg013485l,NA
s43338.ctg057168l,NA
s2102.ctg028272l,NA
s11922.ctg013987l,NA
s15453.ctg018249l,NA
s37620.ctg046728l,NA
s1037.ctg030373l,NA
s1744.ctg051170l,NA
s2893.ctg003259l,NA
s30355.ctg036883l,NA
s38863.ctg048567l,NA
s42877.ctg055979l,NA
s33895.ctg041576l,NA
s14637.ctg017256c,NA
s17229.ctg020413l,NA
s10552.ctg012349l,NA
s931.ctg001022l,NA
s25.ctg037343l,NA
s14011.ctg016492l,NA
s38010.ctg047309l,NA
s5788.ctg006665c,NA
s5098.ctg005841l,NA
s2982.ctg003360l,NA
s81.ctg000086l,NA
s19645.ctg023330l,NA
s238.ctg038260l,NA
s2950.ctg003327l,NA
s25.ctg025473l,NA
s40382.ctg051046l,NA
s2873.ctg003236l,NA
s20635.ctg024528l,NA
s392.ctg008414l,NA
s9108.ctg010611l,NA
s11072.ctg012979l,NA
s47.ctg022445l,NA
s202.ctg009084l,NA
s34755.ctg042761l,NA
s5419.ctg006224l,NA
s30530.ctg037121l,NA
s3315.ctg003749l,NA
s8792.ctg010218l,NA
s4997.ctg005718l,NA
s7339.ctg008494l,NA
s5407.ctg006210l,NA
s7647.ctg008852c,NA
s20528.ctg024397l,NA
s345.ctg055794l,NA
s307.ctg035756l,NA
s15808.ctg018679l,NA
s11162.ctg013086c,NA
s25.ctg055011l,NA
s717.ctg033074l,NA
s25.ctg043404l,NA
s390.ctg029910l,NA
s32758.ctg040063c,NA
s39036.ctg048831l,NA
s17.ctg015291l,NA
s25.ctg032297l,NA
s11191.ctg036057l,NA
s2393.ctg002707l,NA
s5018.ctg006870l,NA
s901.ctg029484l,NA
s31786.ctg038744l,NA
s16352.ctg019336l,NA
s34376.ctg042241l,NA
s23969.ctg028625l,NA
s16642.ctg019691l,NA
s25.ctg051529l,NA
s58.ctg011853l,NA
s35695.ctg044037l,NA
s6959.ctg008050l,NA
s25.ctg005782l,NA
s4150.ctg004718l,NA
s11629.ctg013640l,NA
s1053.ctg052001l,NA
s42413.ctg054900l,NA
s30951.ctg037675l,NA
s27135.ctg032681l,NA
s1085.ctg001188l,NA
s857.ctg000937l,NA
s5928.ctg006833l,NA
s38454.ctg047956l,NA
s3383.ctg006515l,NA
s43873.ctg058748l,NA
s29749.ctg036088l,NA
s17136.ctg020295c,NA
s39858.ctg050160l,NA
s19146.ctg022723l,NA
s138.ctg000150l,NA
s25640.ctg030770l,NA
s12448.ctg014628l,NA
s5924.ctg006829l,NA
s25.ctg015100l,NA
s4686.ctg005349l,NA
s25.ctg047120l,NA
s25.ctg027689l,NA
s27191.ctg032752c,NA
s2771.ctg010469l,NA
s1800.ctg052333l,NA
s4203.ctg004779l,NA
s26165.ctg031442c,NA
s22841.ctg027209l,NA
s361.ctg006693l,NA
s238.ctg008298l,NA
s9095.ctg056051l,NA
s2012.ctg002267l,NA
s37453.ctg046489l,NA
s3624.ctg027220l,NA
s10631.ctg012445l,NA
s25.ctg031114l,NA
s14721.ctg017356l,NA
s271.ctg011434l,NA
s39512.ctg049579l,NA
s13909.ctg016373l,NA
s307.ctg052618l,NA
s2414.ctg002732l,NA
s5252.ctg006031l,NA
s18808.ctg022322c,NA
s3341.ctg003778l,NA
s5802.ctg007492l,NA
s3230.ctg003644l,NA
s464.ctg003190l,NA
s1862.ctg002087l,NA
s25.ctg016526l,NA
s25.ctg028996l,NA
s13700.ctg016120c,NA
s266.ctg051010l,NA
s25.ctg009433l,NA
s36857.ctg045656l,NA
s25.ctg056121l,NA
s25.ctg053571l,NA
s19197.ctg022784c,NA
s657.ctg049513l,NA
s238.ctg003464l,NA
s47.ctg016191l,NA
s4385.ctg005001l,NA
s10742.ctg012586l,NA
s266.ctg021788l,NA
s4512.ctg005150l,NA
s26988.ctg032488l,NA
s40917.ctg051997l,NA
s19735.ctg023442l,NA
s373.ctg018979l,NA
s4095.ctg004651l,NA
s18151.ctg021514l,NA
s2419.ctg045908l,NA
s354.ctg021733l,NA
s8629.ctg010033l,NA
s12117.ctg014224l,NA
s25.ctg055700l,NA
s1501.ctg001667c,NA
s940.ctg006020l,NA
s25.ctg054202l,NA
s3707.ctg004205l,NA
s7746.ctg049121l,NA
s14.ctg004010l,NA
s80.ctg000085l,NA
s1981.ctg002226l,NA
s25.ctg055153l,NA
s7944.ctg009202l,NA
s4430.ctg041559l,NA
s7975.ctg009239l,NA
s1330.ctg001471l,NA
s18540.ctg021998l,NA
s25.ctg017636l,NA
s25.ctg016802l,NA
s4766.ctg055885l,NA
s722.ctg006078l,NA
s10416.ctg012182l,NA
s307.ctg016942l,NA
s26859.ctg032313l,NA
s25809.ctg030985l,NA
s9117.ctg010621l,NA
s354.ctg010570l,NA
s41341.ctg052791l,NA
s1412.ctg001610l,NA
s17871.ctg021180l,NA
s23834.ctg028457l,NA
s3874.ctg004400l,NA
s266.ctg046043l,NA
s25874.ctg031078l,NA
s845.ctg016493l,NA
s271.ctg029779l,NA
s25.ctg059016l,NA
s10382.ctg012141c,NA
s30406.ctg036954l,NA
s29610.ctg035914l,NA
s513.ctg000560l,NA
s13938.ctg016406l,NA
s1474.ctg001637l,NA
s24620.ctg029468l,NA
s1225.ctg001759l,NA
s8181.ctg009491l,NA
s11187.ctg013116l,NA
s33978.ctg041689l,NA
s25.ctg037592l,NA
s37105.ctg045998l,NA
s36337.ctg044914l,NA
s3031.ctg003414l,NA
s5189.ctg005948c,NA
s40756.ctg051712l,NA
s5993.ctg006915c,NA
s1424.ctg001578c,NA
s25.ctg010290l,NA
s22395.ctg026672l,NA
s34192.ctg041980l,NA
s17.ctg042897l,NA
s7855.ctg009091c,NA
s27315.ctg032914l,NA
s7639.ctg008844l,NA
s5148.ctg050291l,NA
s563.ctg035899l,NA
s34232.ctg042037l,NA
s17.ctg009089l,NA
s17328.ctg020531l,NA
s34501.ctg042420l,NA
s1185.ctg010253l,NA
s1680.ctg001877l,NA
s10.ctg057549l,NA
s25.ctg028314l,NA
s23353.ctg027845l,NA
s34258.ctg042077l,NA
s17.ctg000355l,NA
s15082.ctg017803l,NA
s307.ctg052219l,NA
s35469.ctg043731l,NA
s16300.ctg019275l,NA
s3424.ctg003872l,NA
s345.ctg037233l,NA
s1433.ctg001588l,NA
s25.ctg046500l,NA
s34495.ctg042412l,NA
s1227.ctg001350l,NA
s25.ctg002598l,NA
s25.ctg037307l,NA
s17454.ctg020680c,NA
s13606.ctg016013c,NA
s9069.ctg010562c,NA
s13847.ctg016294l,NA
s3763.ctg033881l,NA
s31430.ctg038282l,NA
s33510.ctg041060c,NA
s3309.ctg019085l,NA
s34167.ctg041946l,NA
s43681.ctg058188l,NA
s1744.ctg053718l,NA
s27169.ctg032728l,NA
s25.ctg025909l,NA
s5554.ctg006387l,NA
s1640.ctg001828l,NA
s272.ctg057667l,NA
s13610.ctg016019l,NA
s8310.ctg009640l,NA
s5114.ctg005862l,NA
s988.ctg038367l,NA
s266.ctg001853l,NA
s8888.ctg036729l,NA
s21327.ctg025367l,NA
s30827.ctg037510l,NA
s25071.ctg030037l,NA
s2353.ctg046209l,NA
s11224.ctg013158l,NA
s5150.ctg005903l,NA
s23381.ctg027883l,NA
s7488.ctg008672l,NA
s13641.ctg016055l,NA
s10399.ctg012163l,NA
s5364.ctg006158l,NA
s37834.ctg047053l,NA
s8078.ctg009367l,NA
s10130.ctg011847l,NA
s22763.ctg027111l,NA
s32100.ctg039173l,NA
s43612.ctg057976l,NA
s31542.ctg038419l,NA
s2928.ctg003302l,NA
s25.ctg055425l,NA
s14.ctg004690l,NA
s2049.ctg002310l,NA
s266.ctg055591l,NA
s4245.ctg004828c,NA
s17.ctg003853l,NA
s13612.ctg016022l,NA
s10035.ctg046144l,NA
s28221.ctg034103l,NA
s41734.ctg053471l,NA
s29725.ctg036060l,NA
s3554.ctg005773l,NA
s11461.ctg013440l,NA
s25.ctg054782l,NA
s1003.ctg001099l,NA
s24862.ctg029765l,NA
s32844.ctg040181l,NA
s27378.ctg032993l,NA
s717.ctg056624l,NA
s27531.ctg033186l,NA
s29873.ctg036267l,NA
s3568.ctg004047l,NA
s3116.ctg015970l,NA
s16517.ctg019542l,NA
s21538.ctg025624l,NA
s1440.ctg004655l,NA
s2020.ctg002279l,NA
s28565.ctg034528l,NA
s39143.ctg048993l,NA
s17.ctg036703l,NA
s15585.ctg018413l,NA
s12549.ctg014751l,NA
s25.ctg056781l,NA
s1982.ctg002228l,NA
s32068.ctg039125l,NA
s12781.ctg015018l,NA
s29956.ctg036373l,NA
s17349.ctg020554l,NA
s40811.ctg051798l,NA
s43516.ctg057713l,NA
s30582.ctg037187l,NA
s354.ctg041244l,NA
s3928.ctg004459l,NA
s15385.ctg018164l,NA
s2757.ctg044645l,NA
s17920.ctg021236l,NA
s238.ctg023178l,NA
s230.ctg000248l,NA
s15747.ctg018607c,NA
s2539.ctg022647l,NA
s17.ctg010758l,NA
s266.ctg036024l,NA
s1057.ctg056943l,NA
s39281.ctg049204l,NA
s25.ctg011556l,NA
s842.ctg000918l,NA
