Contig_Names,Name
s1.ctg007561l,NA
s1.ctg034074l,NA
s209.ctg025556l,NA
s44723.ctg072433l,NA
s1.ctg021758l,NA
s2817.ctg004050l,NA
s45385.ctg074370l,NA
s1.ctg059192l,NA
s1.ctg023555l,NA
s43396.ctg068837l,NA
s1.ctg057922l,NA
s1.ctg015737l,NA
s1.ctg067142l,NA
s1.ctg005635l,NA
s8661.ctg012567l,NA
s10112.ctg014652l,NA
s10815.ctg015644l,NA
s1.ctg016398l,NA
s1.ctg010319l,NA
s1.ctg059799l,NA
s1.ctg043190l,NA
s1.ctg008826l,NA
s1.ctg014384l,NA
s20224.ctg029230l,NA
s14230.ctg020541l,NA
s1.ctg016093l,NA
s1077.ctg001517l,NA
s36581.ctg054596l,NA
s353.ctg071645l,NA
s1.ctg043648l,NA
s26894.ctg039317l,NA
s3252.ctg004696l,NA
s1.ctg058525l,NA
s18528.ctg026745l,NA
s20695.ctg029946l,NA
s1.ctg054551l,NA
s1.ctg033661l,NA
s1.ctg008598l,NA
s31954.ctg047147l,NA
s1.ctg027536l,NA
s209.ctg014642l,NA
s1.ctg004209l,NA
s1.ctg025150l,NA
s23325.ctg033889l,NA
s9084.ctg013166l,NA
s1727.ctg002443l,NA
s1.ctg058201l,NA
s22195.ctg032175c,NA
s27399.ctg040092l,NA
s22129.ctg032087l,NA
s1343.ctg001880l,NA
s5263.ctg007599l,NA
s1.ctg065091l,NA
s6997.ctg010123l,NA
s1.ctg030705l,NA
s1.ctg007312l,NA
s4596.ctg006662l,NA
s24743.ctg036022l,NA
s1.ctg065962l,NA
s33268.ctg049153l,NA
s1.ctg072799l,NA
s32936.ctg048641l,NA
s1335.ctg001866l,NA
s1.ctg028098l,NA
s1.ctg038183l,NA
s1.ctg068865l,NA
s1.ctg065912l,NA
s22685.ctg032897l,NA
s31552.ctg046511l,NA
s22549.ctg032688l,NA
s1.ctg019997l,NA
s38370.ctg057710l,NA
s1.ctg057371l,NA
s1.ctg050231l,NA
s1.ctg042976l,NA
s209.ctg060754l,NA
s10157.ctg014724l,NA
s209.ctg049078l,NA
s1.ctg038708l,NA
s1.ctg022773l,NA
s1.ctg028728l,NA
s1.ctg020858l,NA
s16615.ctg023976l,NA
s39384.ctg059741l,NA
s27909.ctg040843l,NA
s1.ctg016753l,NA
s6377.ctg009223l,NA
s1.ctg024749l,NA
s38391.ctg057751l,NA
s1.ctg010655l,NA
s1.ctg054875l,NA
s1.ctg023699l,NA
s1.ctg008097l,NA
s1.ctg057626l,NA
s1.ctg053371l,NA
s1.ctg027430l,NA
s1.ctg038659l,NA
s14968.ctg021584l,NA
s1.ctg066931l,NA
s32180.ctg047489l,NA
s1.ctg046435l,NA
s3156.ctg004562l,NA
s1.ctg010809l,NA
s1.ctg065910l,NA
s12002.ctg017339l,NA
s1.ctg010920l,NA
s43292.ctg068543l,NA
s1.ctg069698l,NA
s1.ctg041548l,NA
s1.ctg068283l,NA
s209.ctg020326l,NA
s1.ctg031217l,NA
s1.ctg010007l,NA
s2779.ctg003997l,NA
s1.ctg063261l,NA
s17858.ctg025756l,NA
s35928.ctg053450l,NA
s1.ctg064113l,NA
s1.ctg036116l,NA
s40326.ctg061687l,NA
s1.ctg035613l,NA
s1.ctg004141l,NA
s3754.ctg005427l,NA
s1.ctg026282l,NA
s14459.ctg020863l,NA
s13855.ctg020004l,NA
s1.ctg002092l,NA
s1.ctg028499l,NA
s1.ctg057861l,NA
s8840.ctg012822l,NA
s1.ctg038319l,NA
s32707.ctg048271l,NA
s45260.ctg073934l,NA
s1.ctg072916l,NA
s1.ctg038344l,NA
s1.ctg042112l,NA
s20280.ctg029316l,NA
s1.ctg066727l,NA
s20520.ctg029662l,NA
s1.ctg055158l,NA
s17499.ctg025246l,NA
s26088.ctg038107l,NA
s14259.ctg020586l,NA
s1.ctg053533l,NA
s21320.ctg030890l,NA
s1290.ctg001807l,NA
s1.ctg014816l,NA
s15382.ctg022164l,NA
s1.ctg027215l,NA
s1.ctg008758l,NA
s1.ctg020610l,NA
s3959.ctg005723l,NA
s1022.ctg001441l,NA
s1.ctg060567l,NA
s32871.ctg048529l,NA
s37550.ctg056288l,NA
s1.ctg023767l,NA
s3381.ctg004885l,NA
s4221.ctg006117l,NA
s1.ctg059412l,NA
s1.ctg056522l,NA
s1285.ctg001797l,NA
s1.ctg049141l,NA
s1.ctg067413l,NA
s19835.ctg028674l,NA
s209.ctg068094l,NA
s25337.ctg036954l,NA
s27292.ctg039939l,NA
s1.ctg016355l,NA
s1.ctg018310l,NA
s1.ctg009612l,NA
s17048.ctg024582l,NA
s209.ctg067891l,NA
s22007.ctg031910l,NA
s2454.ctg003516l,NA
s209.ctg072304l,NA
s209.ctg061572l,NA
s1539.ctg002173l,NA
s32161.ctg047466l,NA
s1.ctg059425l,NA
s23138.ctg033604l,NA
s11222.ctg016248l,NA
s1.ctg056639l,NA
s1.ctg044714l,NA
s30688.ctg045176l,NA
s27362.ctg040043l,NA
s1.ctg070851l,NA
s1.ctg053946l,NA
s1.ctg012481l,NA
s1.ctg068701l,NA
s15131.ctg021817l,NA
s209.ctg044491l,NA
s23736.ctg034478l,NA
s1.ctg057417l,NA
s9211.ctg013355l,NA
s1.ctg047735l,NA
s32186.ctg047498l,NA
s6821.ctg009867l,NA
s1.ctg053296l,NA
s1.ctg069188l,NA
s25655.ctg037458l,NA
s1.ctg071371l,NA
s1.ctg061046l,NA
s1.ctg040810l,NA
s39660.ctg060291l,NA
s1.ctg042433l,NA
s44557.ctg072012l,NA
s25356.ctg036989l,NA
s1.ctg056574l,NA
s209.ctg060094l,NA
s11828.ctg017108l,NA
s209.ctg054293l,NA
s1.ctg046381l,NA
s1.ctg001873l,NA
s1.ctg068608l,NA
s1.ctg062263l,NA
s1.ctg003254l,NA
s209.ctg044663l,NA
s23535.ctg034193l,NA
s276.ctg000384l,NA
s1.ctg006231l,NA
s1.ctg012458l,NA
s28726.ctg042120l,NA
s1.ctg012338l,NA
s1.ctg015647l,NA
s4714.ctg006817l,NA
s1.ctg054063l,NA
s6747.ctg009770l,NA
s1.ctg017928l,NA
s5594.ctg008102l,NA
s1.ctg042529l,NA
s12064.ctg017420l,NA
s27795.ctg040673l,NA
s21433.ctg031058l,NA
s1.ctg032840l,NA
s1.ctg012202l,NA
s1.ctg070971l,NA
s22398.ctg032469l,NA
s893.ctg001260l,NA
s1.ctg011966l,NA
s11142.ctg016134l,NA
s4105.ctg005931l,NA
s20764.ctg030053l,NA
s1.ctg031357l,NA
s1.ctg002415l,NA
s1.ctg047704l,NA
s6391.ctg009241l,NA
s1.ctg069229l,NA
s3302.ctg004764l,NA
s2232.ctg003200l,NA
s1.ctg064768l,NA
s11478.ctg016626l,NA
s4944.ctg007135l,NA
s1.ctg002329l,NA
s28462.ctg041697l,NA
s9964.ctg014441l,NA
s11876.ctg017169l,NA
s1.ctg046954l,NA
s4026.ctg005812l,NA
s1.ctg007822l,NA
s8349.ctg012108l,NA
s1.ctg055720l,NA
s1.ctg073732l,NA
s1.ctg026436l,NA
s1.ctg034546l,NA
s39823.ctg060633l,NA
s1.ctg049122l,NA
s1.ctg054253l,NA
s1.ctg067590l,NA
s19979.ctg028874l,NA
s1.ctg066279l,NA
s1.ctg030741l,NA
s1.ctg020120l,NA
s1.ctg037381l,NA
s1.ctg050609l,NA
s1.ctg037926l,NA
s1.ctg070117l,NA
s29358.ctg043091l,NA
s1.ctg007687l,NA
s1.ctg035914l,NA
s1.ctg048525l,NA
s16575.ctg023924l,NA
s24788.ctg036093l,NA
s22013.ctg031918l,NA
s1.ctg061561l,NA
s44012.ctg070464l,NA
s1.ctg057452l,NA
s1.ctg002854l,NA
s1.ctg042058l,NA
s1.ctg048314l,NA
s1.ctg050960l,NA
s1.ctg049786l,NA
s42952.ctg067722l,NA
s1.ctg019454l,NA
s1.ctg063626l,NA
s1.ctg021119l,NA
s6528.ctg009447l,NA
s39400.ctg059770l,NA
s1.ctg007159l,NA
s18428.ctg026602l,NA
s51.ctg056143l,NA
s1.ctg054986l,NA
s1.ctg049183l,NA
s42063.ctg065627l,NA
s27651.ctg040471l,NA
s27162.ctg039741l,NA
s1.ctg074017l,NA
s1.ctg002080l,NA
s39049.ctg059056l,NA
s1.ctg063420l,NA
s18176.ctg026217l,NA
s1.ctg052612l,NA
s2032.ctg002898l,NA
s1.ctg010406l,NA
s209.ctg070047l,NA
s21252.ctg030798l,NA
s1.ctg028950l,NA
s209.ctg015030l,NA
s1.ctg007737l,NA
s1.ctg010473l,NA
s1.ctg062808l,NA
s1.ctg034793l,NA
s1.ctg064577l,NA
s5433.ctg007851l,NA
s209.ctg033750l,NA
s1.ctg016232l,NA
s1.ctg062974l,NA
s34890.ctg051755c,NA
s1.ctg038431l,NA
s39030.ctg059015l,NA
s9953.ctg014426l,NA
s1.ctg016549l,NA
s1.ctg068314l,NA
s5739.ctg008318l,NA
s1.ctg050647l,NA
s6421.ctg009289l,NA
s30333.ctg044623l,NA
s1.ctg036981l,NA
s1.ctg026371l,NA
s13793.ctg019909l,NA
s209.ctg062366l,NA
s209.ctg070334l,NA
s15369.ctg022147l,NA
s1.ctg074115l,NA
s17360.ctg025025l,NA
s1.ctg031393l,NA
s23026.ctg033426l,NA
s1.ctg010164l,NA
s15313.ctg022061l,NA
s52.ctg007828l,NA
s1.ctg011408l,NA
s209.ctg039696l,NA
s38732.ctg058428l,NA
s1.ctg032687l,NA
s1.ctg065775l,NA
s1.ctg040267l,NA
s27671.ctg040496l,NA
s209.ctg036157l,NA
s1.ctg029326l,NA
s41020.ctg063246l,NA
s26523.ctg038756l,NA
s40213.ctg061440l,NA
s1.ctg071436l,NA
s41603.ctg064583l,NA
s1.ctg024007l,NA
s40891.ctg062958l,NA
s1326.ctg001853l,NA
s1.ctg020178l,NA
s1.ctg039448l,NA
s1.ctg057427l,NA
s10137.ctg014697l,NA
s209.ctg034798l,NA
s1.ctg043186l,NA
s4110.ctg005937l,NA
s1.ctg064112l,NA
s36477.ctg054397l,NA
s1.ctg071523l,NA
s1.ctg023763l,NA
s1.ctg002895l,NA
s32540.ctg048028l,NA
s34937.ctg051838l,NA
s1.ctg024833l,NA
s1.ctg022297l,NA
s10340.ctg014970l,NA
s17085.ctg024631l,NA
s1.ctg034581l,NA
s1.ctg062992l,NA
s1.ctg025721l,NA
s209.ctg074511l,NA
s1.ctg050544l,NA
s1.ctg026143l,NA
s1.ctg069372l,NA
s8439.ctg012235c,NA
s1.ctg030991l,NA
s30297.ctg044564l,NA
s4643.ctg006733l,NA
s1.ctg019648l,NA
s8531.ctg012375l,NA
s1.ctg002526l,NA
s24616.ctg035816l,NA
s1.ctg049100l,NA
s7741.ctg011224l,NA
s11605.ctg016797l,NA
s1.ctg021713l,NA
s1.ctg016751l,NA
s52.ctg030596l,NA
s21167.ctg030666l,NA
s39037.ctg059030l,NA
s18910.ctg027293l,NA
s1.ctg056672l,NA
s28543.ctg041821l,NA
s31870.ctg047005l,NA
s32103.ctg047381l,NA
s165.ctg000215l,NA
s1.ctg013333l,NA
s4033.ctg005823l,NA
s16568.ctg023916l,NA
s6839.ctg009892l,NA
s1.ctg009009l,NA
s1.ctg036661l,NA
s1.ctg035141l,NA
s1.ctg057825l,NA
s1.ctg027947l,NA
s25985.ctg037954l,NA
s1.ctg069404l,NA
s1.ctg043182l,NA
s21189.ctg030703l,NA
s35644.ctg052998l,NA
s38049.ctg057164l,NA
s17739.ctg025588l,NA
s1735.ctg002455l,NA
s1.ctg033025l,NA
s1.ctg009537l,NA
s1.ctg011666l,NA
s1.ctg033624l,NA
s1.ctg009332l,NA
s13259.ctg019141l,NA
s1.ctg062987l,NA
s1.ctg057046l,NA
s1.ctg072897l,NA
s1.ctg015889l,NA
s1.ctg018153l,NA
s34005.ctg050346l,NA
s1.ctg008948l,NA
s1.ctg067892l,NA
s51.ctg052276l,NA
s23436.ctg034048l,NA
s1.ctg004473l,NA
s10893.ctg015767l,NA
s1.ctg006975l,NA
s209.ctg070238l,NA
s1.ctg009764l,NA
s1.ctg016669l,NA
s44973.ctg073139l,NA
s43188.ctg068288l,NA
s522.ctg000740l,NA
s43547.ctg069220l,NA
s1.ctg058321l,NA
s27797.ctg040677l,NA
s1.ctg025524l,NA
s17861.ctg025763l,NA
s1.ctg021287l,NA
s1.ctg035048l,NA
s1.ctg015450l,NA
s1.ctg017348l,NA
s44800.ctg072630l,NA
s1.ctg016120l,NA
s41233.ctg063767l,NA
s1856.ctg002652l,NA
s840.ctg029667l,NA
s13887.ctg020040c,NA
s1.ctg065841l,NA
s14639.ctg021118l,NA
s23965.ctg034823l,NA
s1.ctg041410l,NA
s35269.ctg052391l,NA
s1.ctg030945l,NA
s34000.ctg050336l,NA
s1.ctg002325l,NA
s1.ctg013014l,NA
s1.ctg057005l,NA
s9436.ctg013661l,NA
s1.ctg065258l,NA
s9374.ctg013572l,NA
s43119.ctg068120l,NA
s27892.ctg040818l,NA
s22679.ctg032889l,NA
s1.ctg006570l,NA
s1.ctg063871l,NA
s1.ctg067551l,NA
s43190.ctg068292l,NA
s9963.ctg014440l,NA
s9985.ctg014470l,NA
s11434.ctg016565l,NA
s1.ctg000640l,NA
s41332.ctg063960l,NA
s1.ctg045623l,NA
s1.ctg034256l,NA
s1.ctg001986l,NA
s6309.ctg009131l,NA
s42522.ctg066691l,NA
s1.ctg048279l,NA
s1.ctg010728l,NA
s15048.ctg021696l,NA
s1.ctg006496l,NA
s8984.ctg013035l,NA
s24232.ctg035249l,NA
s1.ctg028903l,NA
s1.ctg066544l,NA
s23804.ctg034587l,NA
s15613.ctg022506l,NA
s41195.ctg063672l,NA
s1.ctg003634l,NA
s24977.ctg036406l,NA
s1.ctg013108l,NA
s1.ctg042764l,NA
s1.ctg054053l,NA
s1.ctg027936l,NA
s1.ctg044838l,NA
s7847.ctg011368l,NA
s1.ctg038181l,NA
s14290.ctg020628l,NA
s209.ctg060831l,NA
s1952.ctg002789l,NA
s41923.ctg065318l,NA
s1.ctg023057l,NA
s1.ctg033406l,NA
s21174.ctg030677l,NA
s1.ctg033260l,NA
s22970.ctg033346l,NA
s1.ctg019418l,NA
s1.ctg040628l,NA
s24060.ctg034972l,NA
s209.ctg061975l,NA
s52.ctg001152l,NA
s2395.ctg003431l,NA
s28785.ctg042210l,NA
s1.ctg007415l,NA
s1.ctg007439l,NA
s1.ctg073312l,NA
s1.ctg069910l,NA
s30316.ctg044596l,NA
s1.ctg011769l,NA
s1.ctg065892l,NA
s40227.ctg061475l,NA
s1.ctg004950l,NA
s36590.ctg054614l,NA
s20918.ctg030266l,NA
s1.ctg061941l,NA
s1.ctg022584l,NA
s45388.ctg074382l,NA
s400.ctg000575l,NA
s1.ctg062016l,NA
s1.ctg030702l,NA
s32176.ctg047485c,NA
s12492.ctg018029l,NA
s12230.ctg017655l,NA
s16871.ctg024329l,NA
s1.ctg056742l,NA
s209.ctg066209l,NA
s9620.ctg013916l,NA
s1.ctg045474l,NA
s41726.ctg064861l,NA
s26856.ctg039257l,NA
s30239.ctg044469l,NA
s1.ctg029395l,NA
s8793.ctg012755l,NA
s26789.ctg039158l,NA
s19207.ctg027758l,NA
s1.ctg003860l,NA
s4082.ctg005894l,NA
s1.ctg036797l,NA
s1.ctg002872l,NA
s1.ctg021820l,NA
s1.ctg068908l,NA
s1.ctg054481l,NA
s6293.ctg009108l,NA
s33689.ctg049826l,NA
s1.ctg000093l,NA
s1.ctg034001l,NA
s1.ctg051908l,NA
s1.ctg050505l,NA
s1.ctg009543l,NA
s20998.ctg030391l,NA
s23739.ctg034481l,NA
s8317.ctg012061l,NA
s21043.ctg030459l,NA
s41606.ctg064591l,NA
s1.ctg040231l,NA
s1.ctg017480l,NA
s24179.ctg035163l,NA
s1.ctg072398l,NA
s1.ctg072178l,NA
s1.ctg022806l,NA
s1.ctg057146l,NA
s1.ctg021121l,NA
s8119.ctg011773l,NA
s1.ctg019684l,NA
s1.ctg055987l,NA
s1.ctg025801l,NA
s1.ctg011538l,NA
s14468.ctg020877l,NA
s13605.ctg019642l,NA
s1.ctg023679l,NA
s1.ctg011603l,NA
s32397.ctg047814l,NA
s327.ctg000458l,NA
s37494.ctg056202l,NA
s1.ctg066652l,NA
s1887.ctg002692l,NA
s20812.ctg030116l,NA
s1.ctg062567l,NA
s1.ctg070942l,NA
s1.ctg025917l,NA
s1.ctg073511l,NA
s10472.ctg015152l,NA
s1.ctg047088l,NA
s1.ctg027635l,NA
s1.ctg000509l,NA
s22837.ctg033122l,NA
s1.ctg033347l,NA
s32399.ctg047816l,NA
s12139.ctg017530l,NA
s1.ctg020561l,NA
s1.ctg023508l,NA
s20916.ctg030262l,NA
s1.ctg002389l,NA
s1.ctg060998l,NA
s883.ctg001248l,NA
s8645.ctg012542l,NA
s1.ctg043486l,NA
s7711.ctg011182l,NA
s1.ctg063790l,NA
s1.ctg072835l,NA
s1.ctg008582l,NA
s12571.ctg018141l,NA
s13095.ctg018882l,NA
s43278.ctg068499l,NA
s1.ctg045961l,NA
s1.ctg065753l,NA
s42898.ctg067594l,NA
s38421.ctg057829l,NA
s1.ctg060425l,NA
s1.ctg034150l,NA
s1.ctg070074l,NA
s35841.ctg053290l,NA
s1.ctg073811l,NA
s926.ctg001298l,NA
s1.ctg028784l,NA
s7127.ctg010307l,NA
s1.ctg018400l,NA
s10652.ctg015411l,NA
s209.ctg001843l,NA
s1.ctg018760l,NA
s8735.ctg012681l,NA
s8899.ctg012909l,NA
s1.ctg021190l,NA
s3225.ctg004663l,NA
s43719.ctg069684l,NA
s22511.ctg032629l,NA
s2521.ctg003614l,NA
s2702.ctg015013l,NA
s44070.ctg070639l,NA
s1.ctg033281l,NA
s11310.ctg016372l,NA
s1.ctg020672l,NA
s15481.ctg022321l,NA
s3614.ctg005207l,NA
s1.ctg055409l,NA
s24081.ctg035007l,NA
s42130.ctg065779l,NA
s1.ctg023167l,NA
s9388.ctg013589l,NA
s1.ctg070815l,NA
s840.ctg073655l,NA
s3947.ctg005707l,NA
s1299.ctg063001l,NA
s209.ctg068399l,NA
s1.ctg060131l,NA
s22481.ctg032588l,NA
s51.ctg055297l,NA
s39655.ctg060277l,NA
s36381.ctg054223l,NA
s14636.ctg021115l,NA
s1.ctg003766l,NA
s1.ctg040332l,NA
s1.ctg014005l,NA
s22831.ctg033116l,NA
s19595.ctg028317l,NA
s1.ctg007753l,NA
s42391.ctg066384l,NA
s17563.ctg025339l,NA
s137.ctg000181l,NA
s1236.ctg022511l,NA
s1.ctg071778l,NA
s19271.ctg027850l,NA
s17433.ctg025135l,NA
s209.ctg070438l,NA
s1.ctg061234l,NA
s27798.ctg040678l,NA
s8767.ctg012720l,NA
s1.ctg027706l,NA
s2881.ctg004151l,NA
s1.ctg000042l,NA
s1.ctg012337l,NA
s30457.ctg044812l,NA
s24182.ctg035167l,NA
s1.ctg001370l,NA
s29736.ctg043667l,NA
s1.ctg015531l,NA
s1.ctg061727l,NA
s1.ctg019173l,NA
s40365.ctg061780l,NA
s1.ctg046749l,NA
s1.ctg036689l,NA
s1.ctg021550l,NA
s1.ctg051139l,NA
s1866.ctg002665l,NA
s1.ctg034891l,NA
s8916.ctg012936l,NA
s1.ctg044038l,NA
s25697.ctg037522l,NA
s1.ctg061156l,NA
s44810.ctg072654l,NA
s1.ctg027925l,NA
s1.ctg052671l,NA
s1.ctg006729l,NA
s1.ctg013442l,NA
s1.ctg013245l,NA
s1.ctg050688l,NA
s1.ctg069366l,NA
s1.ctg051050l,NA
s1.ctg059990l,NA
s1.ctg066815l,NA
s1.ctg054378l,NA
s21014.ctg030420l,NA
s1.ctg054243l,NA
s5995.ctg008686l,NA
s1.ctg004716l,NA
s20209.ctg029210l,NA
s1.ctg007645l,NA
s1.ctg070885l,NA
s36205.ctg053920l,NA
s1.ctg057898l,NA
s29537.ctg043375l,NA
s43302.ctg068568l,NA
s19488.ctg028161l,NA
s18688.ctg026963l,NA
s1.ctg012198l,NA
s44197.ctg071016l,NA
s39137.ctg059224l,NA
s1.ctg021354l,NA
s7803.ctg011305l,NA
s1.ctg038587l,NA
s36160.ctg053844l,NA
s5834.ctg008458l,NA
s1.ctg030537l,NA
s13199.ctg019039l,NA
s1.ctg059434l,NA
s1.ctg001003l,NA
s42804.ctg067336l,NA
s1.ctg016995l,NA
s1.ctg073555l,NA
s1.ctg068132l,NA
s1.ctg020800l,NA
s5281.ctg007623l,NA
s20391.ctg029485l,NA
s5805.ctg008415l,NA
s38680.ctg058327l,NA
s18883.ctg027251l,NA
s1.ctg070220l,NA
s41720.ctg064853l,NA
s7799.ctg011300l,NA
s1.ctg018637l,NA
s4958.ctg007155l,NA
s1.ctg000365l,NA
s43466.ctg069003l,NA
s209.ctg071726l,NA
s1.ctg005390l,NA
s12473.ctg017999l,NA
s35008.ctg051962l,NA
s18450.ctg026633l,NA
s31514.ctg046451l,NA
s13303.ctg019200l,NA
s1.ctg041239l,NA
s1.ctg010782l,NA
s38962.ctg058874l,NA
s1.ctg027574l,NA
s1.ctg045496l,NA
s1.ctg034319l,NA
s23057.ctg033469l,NA
s39698.ctg060374l,NA
s25223.ctg036796l,NA
s1.ctg017344l,NA
s1.ctg032936l,NA
s1.ctg017489l,NA
s1.ctg017784l,NA
s38846.ctg058645l,NA
s1.ctg062793l,NA
s1.ctg061902l,NA
s10796.ctg015608l,NA
s1.ctg047635l,NA
s17105.ctg024660l,NA
s1.ctg024362l,NA
s5946.ctg008616l,NA
s12225.ctg017649l,NA
s1.ctg037345l,NA
s20635.ctg029846l,NA
s39649.ctg060265l,NA
s5172.ctg007476l,NA
s1.ctg032913l,NA
s124.ctg000166l,NA
s1.ctg069087l,NA
s20383.ctg029471l,NA
s23105.ctg033552l,NA
s37133.ctg055572l,NA
s1.ctg040240l,NA
s5345.ctg007723l,NA
s1.ctg036147l,NA
s1.ctg018076l,NA
s1.ctg048301l,NA
s1.ctg073972l,NA
s24613.ctg035807l,NA
s17723.ctg025572l,NA
s44478.ctg071821l,NA
s1.ctg022903l,NA
s1.ctg027453l,NA
s37645.ctg056458l,NA
s1905.ctg002715l,NA
s1.ctg030361l,NA
s1.ctg034349l,NA
s1.ctg031830l,NA
s1.ctg062853l,NA
s1.ctg019163l,NA
s26048.ctg038044l,NA
s5037.ctg007280l,NA
s1.ctg056686l,NA
s26852.ctg039250l,NA
s99.ctg000133l,NA
s9170.ctg013295l,NA
s22114.ctg032067l,NA
s1.ctg051173l,NA
s1.ctg063484l,NA
s209.ctg043934l,NA
s1.ctg059170l,NA
s1.ctg041489l,NA
s5501.ctg007964l,NA
s1.ctg045106l,NA
s1.ctg016584l,NA
s9854.ctg014263l,NA
s14588.ctg021046l,NA
s24813.ctg036130l,NA
s1.ctg052041l,NA
s1.ctg016854l,NA
s1.ctg002780l,NA
s20907.ctg030251l,NA
s8126.ctg011783c,NA
s1.ctg040707l,NA
s269.ctg001709l,NA
s13479.ctg019455l,NA
s1.ctg006060l,NA
s1.ctg054420l,NA
s3193.ctg004616l,NA
s1.ctg007977l,NA
s1.ctg058647l,NA
s27722.ctg040569l,NA
s44130.ctg070820l,NA
s1.ctg053359l,NA
s1.ctg051248l,NA
s1.ctg065785l,NA
s41665.ctg064723l,NA
s8516.ctg012349l,NA
s209.ctg066614l,NA
s1.ctg052993l,NA
s1.ctg020498l,NA
s1.ctg048872l,NA
s27690.ctg040523l,NA
s14352.ctg020715l,NA
s1.ctg070113l,NA
s209.ctg068627l,NA
s1.ctg018673l,NA
s1.ctg045303l,NA
s1.ctg004851l,NA
s1.ctg003168l,NA
s1.ctg009411l,NA
s2016.ctg002871l,NA
s52.ctg000096l,NA
s5694.ctg008249l,NA
s209.ctg070154l,NA
s1016.ctg001432l,NA
s209.ctg060001l,NA
s14345.ctg020702l,NA
s23357.ctg033934l,NA
s14975.ctg021596l,NA
s1.ctg043477l,NA
s1.ctg060717l,NA
s6367.ctg009207l,NA
s1.ctg032468l,NA
s34087.ctg050485l,NA
s37988.ctg057044l,NA
s19870.ctg028724l,NA
s1.ctg007493l,NA
s39659.ctg060289l,NA
s26100.ctg038122l,NA
s2828.ctg004067l,NA
s2054.ctg017358l,NA
s1.ctg054456l,NA
s1.ctg000494l,NA
s1.ctg009498l,NA
s20950.ctg030314l,NA
s32673.ctg048226l,NA
s1.ctg027337l,NA
s1.ctg044950l,NA
s1.ctg016692l,NA
s1.ctg059562l,NA
s1.ctg069636l,NA
s1.ctg062418l,NA
s1.ctg061811l,NA
s1.ctg029467l,NA
s1093.ctg001536l,NA
s1.ctg053749l,NA
s1.ctg053589l,NA
s1.ctg019191l,NA
s10943.ctg015832l,NA
s1.ctg046805l,NA
s5131.ctg007414l,NA
s1.ctg001615l,NA
s1.ctg031615l,NA
s2934.ctg004233c,NA
s2224.ctg003185l,NA
s1.ctg064458l,NA
s1.ctg032753l,NA
s1.ctg009294l,NA
s1.ctg023891l,NA
s1.ctg074070l,NA
s9809.ctg014197l,NA
s1.ctg010492l,NA
s209.ctg065764l,NA
s1.ctg050772l,NA
s7567.ctg010965l,NA
s1.ctg058123l,NA
s1.ctg019308l,NA
s42290.ctg066131l,NA
s1.ctg071678l,NA
s1.ctg019137l,NA
s11631.ctg016829l,NA
s1.ctg011173l,NA
s1.ctg012348l,NA
s1.ctg054681l,NA
s12578.ctg018150l,NA
s12165.ctg017561l,NA
s1.ctg063925l,NA
s10243.ctg014842l,NA
s1.ctg070286l,NA
s1.ctg043906l,NA
s1.ctg053574l,NA
s1.ctg049543l,NA
s1.ctg066205l,NA
s34659.ctg051409l,NA
s18108.ctg026124l,NA
s28062.ctg041077l,NA
s36224.ctg053942l,NA
s41029.ctg063276l,NA
s1.ctg054332l,NA
s8684.ctg012604l,NA
s10415.ctg015072l,NA
s1.ctg053375l,NA
s14706.ctg021215l,NA
s26357.ctg038500l,NA
s10081.ctg014610l,NA
s15113.ctg021793l,NA
s2205.ctg003155l,NA
s6863.ctg009926l,NA
s1.ctg032015l,NA
s122.ctg000164l,NA
s1.ctg060245l,NA
s1.ctg017533l,NA
s10794.ctg015604l,NA
s1.ctg010186l,NA
s7744.ctg011227l,NA
s17030.ctg024553l,NA
s1.ctg025677l,NA
s14463.ctg020870l,NA
s14805.ctg021346l,NA
s1.ctg064597l,NA
s1.ctg034230l,NA
s1.ctg008662l,NA
s35759.ctg053167l,NA
s209.ctg037732l,NA
s31171.ctg045892l,NA
s2089.ctg002982l,NA
s722.ctg001023l,NA
s22722.ctg032956l,NA
s1.ctg060901l,NA
s209.ctg033000l,NA
s1.ctg023567l,NA
s1.ctg016735l,NA
s36059.ctg053667l,NA
s33324.ctg049235l,NA
s28279.ctg041407l,NA
s6231.ctg009024l,NA
s1.ctg054125l,NA
s1.ctg064356l,NA
s6970.ctg010081l,NA
s44600.ctg072117l,NA
s1.ctg022140l,NA
s3983.ctg005758l,NA
s1.ctg017186l,NA
s209.ctg065288l,NA
s33052.ctg048828l,NA
s1.ctg063648l,NA
s34346.ctg050904l,NA
s1.ctg059708l,NA
s36871.ctg055108l,NA
s1.ctg030481l,NA
s1.ctg038808l,NA
s1.ctg027250l,NA
s16821.ctg024263l,NA
s1.ctg008896l,NA
s32840.ctg048484l,NA
s209.ctg062259l,NA
s7562.ctg010960l,NA
s42269.ctg066091l,NA
s1.ctg032883l,NA
s23974.ctg034835l,NA
s1.ctg046141l,NA
s1.ctg033634l,NA
s1.ctg015245l,NA
s1.ctg036830l,NA
s4159.ctg006018l,NA
s17906.ctg025830l,NA
s15850.ctg022833l,NA
s1.ctg013863l,NA
s34344.ctg050902l,NA
s13982.ctg020179l,NA
s1.ctg020202l,NA
s1.ctg071887l,NA
s1.ctg055356l,NA
s6280.ctg009092l,NA
s1.ctg067167l,NA
s22467.ctg032568l,NA
