clade_name	EFF1	EFF2	EFF3	INF1	INF2	INF3	SLU1	SLU2	SLU3
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA10908	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0299	0.03
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1422	0.0	0.0	0.0	0.0	0.0	0.0061	0.2343	0.292	0.29
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA1426	0.0089	0.0	0.0	0.0	0.0	0.0028	0.1058	0.184	0.099
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UBA5559	0.0	0.0	0.0	0.0074	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__UMGS973	0.0	0.0	0.0	0.0102	0.001	0.0029	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Filifactoraceae|g__Acetoanaerobium	0.0184	0.0073	0.0	0.0791999999999999	0.0593	0.0912999999999999	0.0	0.0032	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Filifactoraceae|g__Proteocatella	0.0303	0.0144	0.0	0.0586	0.0439	0.1424	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Intestinibacter	0.052	0.0499	0.0	0.0346999999999999	0.0348	0.0344999999999999	0.0023	0.0073	0.008
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptacetobacter	0.0	0.0	0.0	0.0021	0.001	0.0012	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Romboutsia	0.046	0.081	0.123	0.017	0.0134	0.0067	0.0087	0.0165	0.0097
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Romboutsia_E	0.0	0.0	0.0	0.0	0.0018	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Terrisporobacter	0.0	0.0	0.0	0.0067	0.005	0.0116	0.0	0.0015	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Saccharofermentanales|f__Saccharofermentanaceae|g__DUPM01	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Saccharofermentanales|f__Saccharofermentanaceae|g__Firm-13	0.0	0.0	0.0	0.0035	0.001	0.0048	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Saccharofermentanales|f__Saccharofermentanaceae|g__Saccharofermentans	0.0031	0.0274	0.0	0.0084	0.0059	0.0205	0.0136	0.0266	0.0131
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Saccharofermentanales|f__UBA5734|g__JAAYBY01	0.0	0.0	0.0	0.0	0.0	0.0	0.0377	0.0431	0.048
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Saccharofermentanales|f__UBA5734|g__JAAYKS01	0.0	0.0045	0.0	0.0	0.0	0.0	0.0337	0.0644	0.0381
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Saccharofermentanales|f__UBA5734|g__JAKPNJ01	0.0	0.0	0.0	0.0	0.0	0.0	0.0099	0.0064	0.0163
d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-465|g__CAG-465	0.0	0.0082	0.0	0.0103	0.0066999999999999	0.004	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-245	0.0429	0.0565	0.0	0.0287	0.0494	0.0436	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-269	0.1583999999999999	0.1432	0.032	0.1747	0.2046999999999999	0.1472	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-273	0.0698	0.0921999999999999	0.0166	0.1045	0.1115999999999999	0.0974	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-452	0.0032	0.0374	0.0	0.0092	0.0144	0.0063	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-492	0.0062	0.0192	0.0	0.0346	0.0498999999999999	0.0297	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__CAG-793	0.0	0.0	0.0	0.0154	0.0067	0.0035	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__Merdicola	0.0492	0.092	0.0	0.0643	0.0809	0.0717	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__UMGS1663	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__TANB77|f__CAG-508|g__UMGS1781	0.0	0.0	0.0	0.0	0.0036	0.0009	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Tissierellales|f__Peptoniphilaceae|g__Finegoldia	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Tissierellales|f__Peptoniphilaceae|g__Gallicola	0.0	0.0	0.0	0.0121	0.0012	0.0119	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Tissierellales|f__Peptoniphilaceae|g__Neofamilia	0.0	0.0	0.0	0.0076	0.0061	0.0062	0.0005	0.0051	0.0045
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Tissierellales|f__Sedimentibacteraceae|g__Sedimentibacter	0.0	0.0	0.0	0.0	0.0	0.0136	1.4276	1.6292	2.1648
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Tissierellales|f__Tissierellaceae|g__Gudongella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035
d__Bacteria|p__Bacillota_A|c__Clostridia|o__Tissierellales|f__Tissierellaceae|g__Tissierella_A	0.0	0.0	0.0	0.007	0.006	0.0095	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__UBA1212|f__UBA1255|g__Egerieisoma	0.0	0.0	0.0	0.0013	0.0028	0.0023	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__UBA1381|f__UBA1381|g__Hominilimicola	0.0168	0.0284	0.0	0.0396	0.0378	0.0429	0.0	0.0	0.0
d__Bacteria|p__Bacillota_A|c__Clostridia|o__UBA1381|f__UBA9506|g__Congzhengia	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0
d__Bacteria|p__Bacillota_B|c__Dehalobacteriia|o__UBA7702|f__UBA7702|g__UBA7702	0.0	0.0	0.0	0.0	0.0	0.0	0.0242	0.0154	0.0207
d__Bacteria|p__Bacillota_B|c__Desulfotomaculia|o__Desulfotomaculales|f__Pelotomaculaceae|g__DTU098	0.0	0.0	0.0	0.0	0.0	0.0	0.0666	0.1191	0.1377
d__Bacteria|p__Bacillota_B|c__Desulfotomaculia|o__Desulfotomaculales|f__Pelotomaculaceae|g__JALHFC01	0.0066	0.0	0.0	0.0	0.0	0.0	0.0011	0.0018	0.0044
d__Bacteria|p__Bacillota_B|c__Desulfotomaculia|o__Desulfotomaculales|f__Pelotomaculaceae|g__Syntrophopropionicum	0.0441	0.0352	0.0	0.0	0.0	0.0034	0.0508	0.0631	0.0485
d__Bacteria|p__Bacillota_B|c__Peptococcia|o__Peptococcales|f__Peptococcaceae|g__QAKL01	0.0	0.0	0.0	0.0	0.006	0.0029	0.0	0.0	0.0
d__Bacteria|p__Bacillota_B|c__Peptococcia|o__Peptococcales|f__Peptococcaceae|g__UBA7185	0.0	0.0	0.0	0.0028	0.0011	0.0034	0.0	0.0	0.0
d__Bacteria|p__Bacillota_B|c__Peptococcia|o__Peptococcales|f__Peptococcaceae|g__UMGS1590	0.0	0.0	0.0	0.0009	0.0009	0.0056	0.0	0.0	0.0
d__Bacteria|p__Bacillota_B|c__Syntrophomonadia|o__Syntrophomonadales|f__Syntrophomonadaceae|g__JAAYBS01	0.0066	0.0	0.0	0.0	0.0	0.0	0.0477	0.0408	0.0416
d__Bacteria|p__Bacillota_B|c__Syntrophomonadia|o__Syntrophomonadales|f__Syntrophomonadaceae|g__JAAYJK01	0.0097	0.0436	0.0	0.0	0.0	0.0	0.0203	0.0247	0.0283
d__Bacteria|p__Bacillota_B|c__Syntrophomonadia|o__Syntrophomonadales|f__Syntrophomonadaceae|g__PHAA01	0.0	0.0	0.0	0.0	0.0	0.0	0.2114	0.2304	0.2717
d__Bacteria|p__Bacillota_B|c__Syntrophomonadia|o__Syntrophomonadales|f__Syntrophomonadaceae|g__Syntrophomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0072	0.0071	0.0
d__Bacteria|p__Bacillota_B|c__Syntrophomonadia|o__Syntrophomonadales|f__Syntrophomonadaceae|g__Syntrophomonas_A	0.0	0.0	0.0	0.0	0.0	0.0	0.0058	0.0055	0.0064
d__Bacteria|p__Bacillota_B|c__Syntrophomonadia|o__Syntrophomonadales|f__Syntrophomonadaceae|g__UBA1368	0.0	0.0	0.0	0.0	0.0	0.0	0.0132	0.0163	0.022
d__Bacteria|p__Bacillota_B|c__Syntrophomonadia|o__Syntrophomonadales|f__Syntrophomonadaceae|g__UBA4844	0.0131	0.0106	0.0	0.0	0.0	0.0	0.0196	0.0229	0.0177
d__Bacteria|p__Bacillota_B|c__TC1|o__TC1|f__TC1|g__WTXA01	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus	0.0035	0.0249	0.0	0.0198	0.0154	0.0233999999999999	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__CAG-266	0.0	0.0	0.0	0.0054	0.0055	0.0051	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__JAAYAE01	0.0	0.0	0.0	0.0029	0.0022	0.0097	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__JAKVKY01	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium	0.0424	0.0279	0.0313	0.039	0.0386	0.0361	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium_A	0.0	0.0	0.0	0.0494999999999999	0.0513	0.0569	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Acidaminococcales|f__Succinispiraceae|g__Succinispira	0.0	0.0	0.0	0.0013	0.0	0.0028	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Anaeromusales|f__Anaeromusaceae|g__Anaeromusa	0.0107	0.0	0.0	0.0149	0.0071	0.005	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__DSM-13327|f__DSM-13327|g__CTSoil-075	0.0027	0.0	0.0	0.0082	0.0021	0.0105	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__JAGOZY01|f__JAGOZY01|g__JAGOHU01	0.0	0.0	0.0	0.0148	0.0029	0.0137	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__JAGOZY01|f__JAGOZY01|g__JAGOZY01	0.0	0.0	0.0	0.0052	0.0075	0.0047	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Propionisporales|f__Propionisporaceae|g__Propionispora	0.0	0.0	0.0	0.0	0.0008	0.0016	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__JAGPMH01|g__JAGPMH01	0.0379	0.0083	0.0	0.0109	0.0125	0.0231	0.0	0.0039	0.0085
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Anaerovibrio	0.0	0.0	0.0	0.0033	0.0015	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas	0.1404	0.1404	0.0467	0.0405	0.0454	0.0483	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella	0.1482	0.1566	0.0321	0.065	0.0775	0.071	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Pectinatus	0.0222	0.0	0.0	0.0106	0.0125	0.0113	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Propionispira	0.015	0.0	0.0	0.0	0.0031	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas_A	0.0932	0.0868	0.031	0.0395999999999999	0.0531	0.0403	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas_C	0.0847	0.1113	0.0078	0.0619	0.0834	0.0737	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__UBA1799	0.0	0.0	0.0	0.0024	0.0023	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__UBA1444|f__UBA1444|g__UBA1444	0.0	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Dialisteraceae|g__Allisonella	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Dialisteraceae|g__Dialister	0.1306	0.0969	0.0228	0.1334	0.1306	0.1266	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Megasphaeraceae|g__Caecibacter	0.0	0.0	0.0	0.0042	0.0	0.0013	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Megasphaeraceae|g__Megasphaera	0.0926	0.0811	0.0337	0.0510999999999999	0.059	0.0617	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Megasphaeraceae|g__Megasphaera_A	0.0072	0.0	0.0	0.0106	0.007	0.0101	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella	0.0173	0.0033	0.0	0.0379	0.0482999999999999	0.0453999999999999	0.0	0.0	0.0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella_A	0.0775	0.1001	0.0092	0.067	0.1383	0.0975	0.0	0.0	0.0
d__Bacteria|p__Bacillota_G|c__DTU025|o__DTUO25|f__DTU025|g__UBA1393	0.0	0.0	0.0	0.0	0.0	0.0	0.0072	0.0138	0.0106
d__Bacteria|p__Bacillota_G|c__DTU025|o__DTUO25|f__DTU025|g__UBA5389	0.0	0.0	0.0	0.0	0.0	0.0	0.0236	0.0252	0.0387
d__Bacteria|p__Bacillota_G|c__DTU025|o__DTUO25|f__MWDF01|g__MWDF01	0.0506	0.0187	0.0	0.0	0.0	0.0	0.3408	0.3277	0.3281999999999999
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Acholeplasmatales|f__Anaeroplasmataceae|g__CAG-307	0.0	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Acholeplasmatales|f__UBA5453|g__Paracholeplasma	0.0	0.0	0.0	0.0	0.0295	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Coprobacillaceae|g__Allocoprobacillus	0.0	0.0	0.0	0.011	0.0114	0.0116	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Coprobacillaceae|g__Catenibacterium	0.046	0.0319	0.0	0.0726	0.0727	0.0754	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Coprobacillaceae|g__Coprobacillus	0.0	0.0	0.0	0.0033	0.0058	0.0028	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Coprobacillaceae|g__Faecalibacillus	0.1174	0.0934	0.0	0.1009999999999999	0.1048	0.1008	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Coprobacillaceae|g__Thomasclavelia	0.0631	0.0408	0.0322	0.0295	0.0259	0.0216	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absicoccus	0.0	0.0	0.0	0.0038	0.0127	0.0058	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Amedibacterium	0.0	0.0	0.0	0.0007	0.0027	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia	0.0	0.0	0.0	0.0055	0.007	0.0044	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__CALNCD01	0.0	0.0	0.0	0.0186	0.0627	0.0858	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Clostridium_AQ	0.0	0.0	0.0	0.0091	0.0093	0.0157999999999999	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__DUUI01	0.0	0.0	0.0	0.0057	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix	0.0	0.0	0.0	0.0145	0.0072999999999999	0.0045	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea	0.0	0.0	0.0	0.0078	0.0066	0.0054	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella	0.1182	0.11	0.0184	0.1185	0.12	0.1062999999999999	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	0.0	0.0	0.0	0.0078999999999999	0.0109	0.02	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Longicatena	0.0	0.0	0.0	0.0041	0.0061	0.0042	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Merdibacter	0.0	0.0	0.0	0.024	0.0247	0.0165999999999999	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__Erysipelotrichales|f__Erysipelotrichaceae|g__UBA2212	0.0178	0.0107	0.0	0.0165	0.0219	0.0114	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__ML615J-28|f__CAG-313|g__CAG-313	0.0035	0.0608	0.0	0.0163	0.0285	0.0214	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__ML615J-28|f__CAG-313|g__UBA1427	0.0814	0.0582	0.0	0.0	0.0	0.0	0.3008	0.3095	0.1857
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__ML615J-28|f__CAG-698|g__DUNF01	0.6079	0.3516	0.0796	0.0	0.0	0.0064	0.4861	0.4716	0.2752
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__ML615J-28|f__CAG-698|g__JAAYBG01	0.098	0.0634	0.0	0.0	0.0	0.0	0.0811	0.0546	0.0447
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__ML615J-28|f__CAG-698|g__UBA2253	0.0611	0.0243	0.0	0.0	0.0	0.0	0.1869	0.1702	0.0807
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__Aphodocola	0.0	0.0393	0.0	0.0049	0.0073	0.0031	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-1000	0.0333	0.006	0.0132	0.029	0.0144	0.011	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-1193	0.0	0.0228	0.0142	0.006	0.0189	0.0039	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-302	0.0786	0.0820999999999999	0.0303	0.0659	0.0935	0.0689	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-417	0.0228	0.019	0.0	0.0096	0.0145	0.0121	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-433	0.0	0.0	0.0	0.0170999999999999	0.0194	0.0163999999999999	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-533	0.0307	0.0148	0.0357	0.0192	0.0213	0.0274	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-582	0.0	0.0	0.0	0.0075	0.0019	0.0071	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-605	0.0	0.0	0.0	0.0043	0.0041	0.0049	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-611	0.0	0.0	0.0	0.0032	0.0072	0.0098	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-628	0.0359	0.0498	0.0168	0.0248	0.0388	0.0219	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-710	0.0	0.0	0.0	0.0017	0.0046	0.0013	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-762	0.0	0.0	0.0	0.0086	0.0031	0.0014	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-877	0.0	0.0	0.0	0.0021	0.0033	0.0018	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-884	0.0	0.0	0.0	0.0019	0.0	0.0051	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__CAG-914	0.0124	0.007	0.0	0.0041	0.0085	0.0039	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__Caccenecus	0.0086	0.0	0.0	0.0038	0.0055	0.0141	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__DUUS01	0.0	0.0	0.0	0.0	0.0	0.0	0.0052	0.0074	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__Faecimonas	0.0	0.0	0.0	0.0063	0.001	0.0076	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__Faecisoma	0.0105	0.005	0.0	0.0059	0.0159	0.0026	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__HGM10766	0.0	0.0	0.0	0.0025	0.0041	0.0008	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__JAAYGD01	0.0	0.0	0.0	0.0	0.0	0.0	0.0362	0.0439	0.0626
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__JAEDMO01	0.0	0.0	0.0	0.0013	0.0092	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__Onthocola_B	0.0379	0.0401	0.0118	0.0319	0.0418	0.0277	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__Onthousia	0.0327	0.0	0.0	0.01	0.002	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__Scybalousia	0.0	0.0	0.0215	0.0047	0.0028	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__UBA6448	0.0249	0.0081	0.0	0.0084	0.0172	0.011	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__UMGS1045	0.0	0.008	0.0	0.0	0.0044	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__UMGS1271	0.0	0.0122	0.0	0.0	0.0023	0.0031	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__UMGS1572	0.0	0.0	0.0	0.0	0.0043	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__UMGS872	0.0373	0.0128	0.0238	0.0222	0.0273	0.0361	0.0	0.0	0.0017
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RF39|f__UBA660|g__UMGS995	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RFN20|f__CAG-288|g__CAG-288	0.0	0.0	0.0	0.0012	0.0053	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RFN20|f__CAG-288|g__CAG-345	0.0	0.0	0.0	0.0041	0.0175	0.0031	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RFN20|f__CAG-288|g__CAG-568	0.0651	0.0485	0.0281	0.0368	0.053	0.0164	0.0	0.0	0.0
d__Bacteria|p__Bacillota_I|c__Bacilli_A|o__RFN20|f__CAG-826|g__JAAYDH01	0.0	0.0	0.0	0.0	0.0	0.0	0.0195	0.0066	0.0074
