Contig_Names,HiFi_MAG_Pipeline
s7323.ctg016965l,NA
s37214.ctg044986l,NA
s10688.ctg029924l,NA
s36.ctg051347l,NA
s34899.ctg041872l,NA
s18421.ctg021440l,NA
s21508.ctg025140l,NA
s36.ctg039984l,NA
s24912.ctg029302l,NA
s36.ctg057280l,NA
s23887.ctg028056l,NA
s14524.ctg016787l,NA
s26230.ctg030936l,NA
s36.ctg049594l,NA
s23790.ctg027940c,NA
s1681.ctg001857c,NA
s13982.ctg016151l,NA
s10193.ctg011667c,NA
s34439.ctg041275l,NA
s32436.ctg038679l,NA
s1051.ctg001157l,NA
s13533.ctg015624l,NA
s1510.ctg024357l,NA
s23635.ctg027745l,NA
s16746.ctg019445l,NA
s32029.ctg038170l,NA
s11573.ctg013282l,NA
s3427.ctg035446l,NA
s15435.ctg017887l,NA
s500.ctg000550l,NA
s19140.ctg022318l,NA
s10143.ctg011610l,NA
s9542.ctg010918l,NA
s118.ctg036239l,NA
s30069.ctg035683l,NA
s42713.ctg053967l,NA
s30555.ctg036298l,NA
s5306.ctg029012l,NA
s35141.ctg042178l,NA
s41830.ctg052278l,NA
s24321.ctg028585l,NA
s40667.ctg050237l,NA
s67.ctg044676l,NA
s9495.ctg010859c,NA
s1701.ctg003980l,NA
s30.ctg015218l,NA
s43931.ctg056586l,NA
s38221.ctg046423l,NA
s8976.ctg010258c,NA
s8351.ctg009519l,NA
s11343.ctg013028c,NA
s33039.ctg039436l,NA
s20748.ctg024230l,NA
s36.ctg053491l,NA
s14434.ctg016683c,NA
s36.ctg034600l,NA
s6235.ctg021381l,NA
s309.ctg025921l,NA
s26405.ctg031142c,NA
s33144.ctg039571l,NA
s30.ctg040420l,NA
s36.ctg009568l,NA
s36.ctg043365l,NA
s22980.ctg026938c,NA
s17.ctg013348l,NA
s417.ctg000460l,NA
s1218.ctg025597l,NA
s19627.ctg022895l,NA
s848.ctg007997l,NA
s7.ctg016989l,NA
s36623.ctg044195l,NA
s36.ctg040310l,NA
s6066.ctg006862l,NA
s19956.ctg023298l,NA
s1079.ctg001189l,NA
s11402.ctg013091l,NA
s36.ctg028208l,NA
s26910.ctg031767l,NA
s8770.ctg010010l,NA
s5181.ctg005836c,NA
s36.ctg057871l,NA
s23540.ctg027636l,NA
s38599.ctg046984l,NA
s41885.ctg052387l,NA
s816.ctg000898l,NA
s36.ctg058765l,NA
s534.ctg000589l,NA
s5617.ctg006345l,NA
s680.ctg035770l,NA
s6966.ctg007889c,NA
s3923.ctg004383l,NA
s15700.ctg018199l,NA
s14042.ctg035098l,NA
s27276.ctg032228c,NA
s585.ctg000647l,NA
s23873.ctg028039l,NA
s16303.ctg018919l,NA
s27823.ctg032883l,NA
s12991.ctg014968l,NA
s2682.ctg057210l,NA
s18254.ctg021233l,NA
s118.ctg026036l,NA
s3960.ctg004427l,NA
s36.ctg037933l,NA
s5381.ctg041035l,NA
s13488.ctg015561l,NA
s7140.ctg015141l,NA
s36.ctg035720l,NA
s36.ctg054176l,NA
s36.ctg027675l,NA
s10970.ctg012594l,NA
s32871.ctg039227l,NA
s36.ctg052567l,NA
s26156.ctg030839l,NA
s37721.ctg045689l,NA
s28314.ctg033509l,NA
s30216.ctg035875l,NA
s30620.ctg036384l,NA
s36.ctg049107l,NA
s12021.ctg013816c,NA
s36.ctg056512l,NA
s5910.ctg006681c,NA
s36.ctg039481l,NA
s12188.ctg014008l,NA
s30.ctg038310l,NA
s8196.ctg041662l,NA
s6646.ctg015466l,NA
s31286.ctg037229l,NA
s36.ctg060290l,NA
s36.ctg041057l,NA
s2418.ctg002679l,NA
s15062.ctg017428l,NA
s16298.ctg018914l,NA
s33107.ctg039522c,NA
s2258.ctg002506l,NA
s28961.ctg034309l,NA
s549.ctg000606c,NA
s41825.ctg052270l,NA
s10065.ctg011521l,NA
s21957.ctg025702l,NA
s42987.ctg054523l,NA
s5046.ctg005677l,NA
s11647.ctg013370l,NA
s27032.ctg031917l,NA
s36.ctg011133l,NA
s22427.ctg026261l,NA
s4926.ctg005533l,NA
s24934.ctg029329l,NA
s4049.ctg059627l,NA
s36.ctg030785l,NA
s36.ctg034456l,NA
s3783.ctg004220l,NA
s8855.ctg010116l,NA
s25163.ctg029594l,NA
s36.ctg040329l,NA
s848.ctg025219l,NA
s30.ctg021678l,NA
s7071.ctg008012l,NA
s24766.ctg029130l,NA
s27110.ctg032021l,NA
s5449.ctg006154c,NA
s37963.ctg046053l,NA
s36.ctg034491l,NA
s36.ctg051153l,NA
s39754.ctg048781l,NA
s8159.ctg009302l,NA
s36.ctg047826l,NA
s6049.ctg006839l,NA
s1847.ctg003920l,NA
s30.ctg008666l,NA
s35573.ctg042752l,NA
s25079.ctg029495l,NA
s700.ctg037984l,NA
s31225.ctg037158l,NA
s23277.ctg027305l,NA
s36.ctg048162l,NA
s38908.ctg047480l,NA
s36.ctg053254l,NA
s8923.ctg010198l,NA
s28847.ctg034166c,NA
s27923.ctg033006c,NA
s20683.ctg024153l,NA
s20400.ctg023831c,NA
s738.ctg020919l,NA
s36.ctg043235l,NA
s36.ctg049806l,NA
s43921.ctg056555l,NA
s12598.ctg014506c,NA
s38658.ctg047089l,NA
s30.ctg003383l,NA
s7853.ctg008948c,NA
s2128.ctg036016l,NA
s1276.ctg001404l,NA
s36.ctg047720l,NA
s4857.ctg051559l,NA
s18283.ctg021268l,NA
s45300.ctg060010l,NA
s5135.ctg005779c,NA
s8874.ctg010138l,NA
s981.ctg027250l,NA
s3515.ctg017532l,NA
s848.ctg010252l,NA
s36.ctg022954l,NA
s11814.ctg054043l,NA
s39050.ctg047694c,NA
s13711.ctg015826l,NA
s3915.ctg004375l,NA
s38916.ctg047498l,NA
s36.ctg045039l,NA
s26983.ctg031856l,NA
s9850.ctg011273l,NA
s26944.ctg031805l,NA
s15893.ctg018432l,NA
s34581.ctg041456l,NA
s2109.ctg002339l,NA
s23154.ctg027159l,NA
s27066.ctg031962l,NA
s1473.ctg001625l,NA
s30.ctg002097l,NA
s7487.ctg008499l,NA
s4520.ctg005065l,NA
s2216.ctg003897l,NA
s36.ctg049156l,NA
s35846.ctg043117l,NA
s3279.ctg003662l,NA
s34461.ctg041305l,NA
s40238.ctg049549l,NA
s925.ctg001020l,NA
s36.ctg059035l,NA
s4385.ctg060188l,NA
s27632.ctg032652l,NA
s9592.ctg010974c,NA
s35236.ctg042290l,NA
s10036.ctg011489c,NA
s1569.ctg001732l,NA
s13454.ctg015519l,NA
s19006.ctg022142l,NA
s36.ctg038609l,NA
s23245.ctg027270l,NA
s36.ctg046634l,NA
s15279.ctg017703l,NA
s7.ctg025836l,NA
s4925.ctg005532l,NA
s40959.ctg050734l,NA
s19420.ctg022653l,NA
s4717.ctg015785l,NA
s29095.ctg034470l,NA
s3165.ctg042538l,NA
s1479.ctg001631l,NA
s9880.ctg011307l,NA
s14135.ctg016330l,NA
s24188.ctg028430l,NA
s14138.ctg016334l,NA
s36.ctg016759l,NA
s4665.ctg043980l,NA
s10532.ctg012077l,NA
s36.ctg009668l,NA
s920.ctg014387l,NA
s4913.ctg006497l,NA
s14377.ctg016621l,NA
s5940.ctg006713l,NA
s44727.ctg058542l,NA
s17802.ctg020700l,NA
s1795.ctg058868l,NA
s39155.ctg047854l,NA
s234.ctg000260l,NA
s129.ctg000140l,NA
s33816.ctg040459l,NA
s21063.ctg024598l,NA
s29106.ctg034483l,NA
s30.ctg050599l,NA
s36.ctg021539l,NA
s25537.ctg030064l,NA
s11670.ctg013399l,NA
s13456.ctg015521c,NA
s42505.ctg053584l,NA
s1275.ctg001403c,NA
s30.ctg021664l,NA
s8087.ctg009219l,NA
s18441.ctg021462l,NA
s3165.ctg006091l,NA
s25391.ctg029878c,NA
s36.ctg051838l,NA
s29323.ctg034759c,NA
s17036.ctg019787l,NA
s36.ctg039791l,NA
s33390.ctg039879l,NA
s25470.ctg029976l,NA
s30.ctg048749l,NA
s22291.ctg026100l,NA
s67.ctg040099l,NA
s36.ctg001893l,NA
s1835.ctg002029l,NA
s3314.ctg029213l,NA
s11850.ctg013620c,NA
s32645.ctg038934l,NA
s13014.ctg014993l,NA
s28631.ctg033900l,NA
s28118.ctg033255l,NA
s1297.ctg001425c,NA
s39125.ctg047808l,NA
s33027.ctg039419l,NA
s30.ctg054518l,NA
s3779.ctg004216l,NA
s34640.ctg041530l,NA
s10617.ctg012178l,NA
s5824.ctg006586l,NA
s20507.ctg023953l,NA
s36.ctg055018l,NA
s26073.ctg030725l,NA
s28701.ctg033983l,NA
s30.ctg000545l,NA
s9458.ctg010817l,NA
s20113.ctg023493l,NA
s21336.ctg024929l,NA
s37806.ctg045803l,NA
s36.ctg053938l,NA
s34233.ctg041003l,NA
s2462.ctg002728l,NA
s7082.ctg008027l,NA
s37140.ctg044890l,NA
s8133.ctg009270l,NA
s26487.ctg031248l,NA
s30505.ctg036229c,NA
s11011.ctg012648l,NA
s4774.ctg005357l,NA
s22200.ctg025994l,NA
s170.ctg000186l,NA
s18370.ctg021371l,NA
s12220.ctg014042l,NA
s16425.ctg019064l,NA
s11991.ctg013786l,NA
s4777.ctg005361l,NA
s25061.ctg029476l,NA
s16114.ctg018691l,NA
s36.ctg042455l,NA
s44643.ctg058352l,NA
s329.ctg033671l,NA
s3375.ctg003765l,NA
s28034.ctg033143c,NA
s29733.ctg035260l,NA
s40233.ctg049539l,NA
s30.ctg040447l,NA
s36.ctg021825l,NA
s9978.ctg043330l,NA
s15219.ctg017627l,NA
s17827.ctg020732l,NA
s8398.ctg058340l,NA
s738.ctg013604l,NA
s23942.ctg028127l,NA
s8513.ctg009705c,NA
s7893.ctg008995l,NA
s16449.ctg019093l,NA
s7849.ctg008944c,NA
s42871.ctg054277l,NA
s11776.ctg013527l,NA
s30.ctg019745l,NA
s17423.ctg020240l,NA
s25315.ctg029788l,NA
s8118.ctg009255l,NA
s35400.ctg042509l,NA
s28162.ctg033307l,NA
s44257.ctg057432l,NA
s5750.ctg042013l,NA
s24234.ctg028487l,NA
s13466.ctg015535l,NA
s3603.ctg004019l,NA
s14428.ctg016676l,NA
s24751.ctg029109l,NA
s36.ctg048916l,NA
s30660.ctg036437l,NA
s36272.ctg043721l,NA
s20729.ctg024210l,NA
s26536.ctg031304l,NA
s802.ctg039276l,NA
s449.ctg000498l,NA
s13621.ctg015719l,NA
s182.ctg023433l,NA
s32484.ctg038732l,NA
s34202.ctg040966c,NA
s44590.ctg058216l,NA
s700.ctg054398l,NA
s41230.ctg051194l,NA
s2224.ctg032624l,NA
s36.ctg050683l,NA
s36.ctg052468l,NA
s2088.ctg043797l,NA
s3273.ctg003656l,NA
s36002.ctg043337l,NA
s6232.ctg007051l,NA
s2135.ctg002368l,NA
s5644.ctg006375c,NA
s2128.ctg044408l,NA
s30.ctg052337l,NA
s15748.ctg018250l,NA
s8690.ctg009918l,NA
s329.ctg040143l,NA
s40661.ctg050228l,NA
s15583.ctg018066l,NA
s36.ctg004729l,NA
s36.ctg021020l,NA
s33601.ctg040160l,NA
s36.ctg009878l,NA
s29701.ctg035218l,NA
s1600.ctg001764l,NA
s2546.ctg002829c,NA
s8576.ctg009778l,NA
s773.ctg026182l,NA
s10165.ctg011636l,NA
s5816.ctg006578l,NA
s36.ctg035483l,NA
s20139.ctg023527l,NA
s8230.ctg009383l,NA
s36.ctg049974l,NA
s2841.ctg027516l,NA
s8660.ctg009888l,NA
s15.ctg025645l,NA
s20477.ctg023921c,NA
s1905.ctg044145l,NA
s41478.ctg051643l,NA
s9894.ctg011323c,NA
s32215.ctg038414l,NA
s2298.ctg002549l,NA
s36.ctg048045l,NA
s3314.ctg057193l,NA
s44000.ctg056760l,NA
s18865.ctg021978l,NA
s848.ctg005668l,NA
s14144.ctg016340l,NA
s30705.ctg036499l,NA
s24494.ctg028796l,NA
s36.ctg055491l,NA
s23695.ctg027819l,NA
s8972.ctg010253l,NA
s40452.ctg049912l,NA
s12041.ctg013839l,NA
s30888.ctg036720l,NA
s19242.ctg022437l,NA
s1861.ctg026736l,NA
s8785.ctg010029l,NA
s27046.ctg031939l,NA
s2287.ctg047034l,NA
s36.ctg027919l,NA
s36.ctg033216l,NA
s40506.ctg049988l,NA
s329.ctg039182l,NA
s18249.ctg021227l,NA
s30.ctg057380l,NA
s20640.ctg024102c,NA
s21971.ctg025717l,NA
s5224.ctg005887l,NA
s848.ctg005969l,NA
s1410.ctg001557l,NA
s1751.ctg038995l,NA
s6555.ctg007419l,NA
s39389.ctg048223l,NA
s182.ctg005105l,NA
s848.ctg012158l,NA
s40547.ctg050053l,NA
s182.ctg052627l,NA
s37962.ctg046052l,NA
s36.ctg048256l,NA
s20923.ctg024440l,NA
s19080.ctg022245l,NA
s5173.ctg005828l,NA
s24679.ctg029021l,NA
s26105.ctg030767l,NA
s19439.ctg022679c,NA
s20389.ctg023817c,NA
s2455.ctg002721l,NA
s182.ctg008278l,NA
s21967.ctg025713l,NA
s30.ctg039707l,NA
s1840.ctg051398l,NA
s22737.ctg026638l,NA
s42482.ctg053541l,NA
s22117.ctg025895l,NA
s1540.ctg001699l,NA
s11317.ctg012996l,NA
s10247.ctg011733l,NA
s36.ctg039554l,NA
s29.ctg001577l,NA
s4510.ctg007350l,NA
s15014.ctg017369c,NA
s15914.ctg018453l,NA
s21688.ctg025372l,NA
s16260.ctg018869l,NA
s35701.ctg042920l,NA
s25956.ctg030582l,NA
s36.ctg034832l,NA
s1658.ctg034806l,NA
s36.ctg021914l,NA
s8516.ctg009708l,NA
s7.ctg002009l,NA
s16761.ctg019461l,NA
s848.ctg056375l,NA
s30173.ctg035815c,NA
s40611.ctg050145l,NA
s39634.ctg048595l,NA
s30.ctg002404l,NA
s250.ctg014786l,NA
s38331.ctg046587l,NA
s42120.ctg052834l,NA
s927.ctg021239l,NA
s155.ctg018934l,NA
s21355.ctg024960l,NA
s1583.ctg001747l,NA
s20077.ctg023455l,NA
s9819.ctg011239l,NA
s4236.ctg004740c,NA
s700.ctg032984l,NA
s1.ctg034438l,NA
s38285.ctg046519l,NA
s15466.ctg017923l,NA
s4885.ctg005487l,NA
s1840.ctg056532l,NA
s2755.ctg003068l,NA
s8018.ctg009143l,NA
s33080.ctg039485l,NA
s32609.ctg038889l,NA
s6257.ctg007080l,NA
s19308.ctg022514l,NA
s2128.ctg023555l,NA
s36848.ctg044491l,NA
s39850.ctg048933l,NA
s30.ctg036291l,NA
s44774.ctg058629l,NA
s33811.ctg040453l,NA
s30379.ctg036079l,NA
s28440.ctg033669l,NA
s8525.ctg009720l,NA
s36.ctg032177l,NA
s30.ctg005891l,NA
s36.ctg054362l,NA
s26270.ctg030982l,NA
s17284.ctg020070l,NA
s36.ctg055731l,NA
s28942.ctg034287l,NA
s12434.ctg014301c,NA
s13081.ctg015069l,NA
s35132.ctg042169l,NA
s36.ctg056126l,NA
s39750.ctg048771l,NA
s41172.ctg051098c,NA
s28713.ctg033997l,NA
s401.ctg000441l,NA
s36.ctg056080l,NA
s23788.ctg027937l,NA
s6155.ctg006968c,NA
s17555.ctg020398l,NA
s7050.ctg007987l,NA
s11108.ctg012758c,NA
s15344.ctg017787l,NA
s31790.ctg037886l,NA
s1658.ctg032440l,NA
s7269.ctg008237l,NA
s4126.ctg004615c,NA
s36.ctg057237l,NA
s36.ctg043737l,NA
s36.ctg056592l,NA
s5889.ctg022651l,NA
s15610.ctg058270l,NA
s7042.ctg007977c,NA
s28965.ctg034313l,NA
s848.ctg021276l,NA
s3941.ctg004405l,NA
s4750.ctg005329l,NA
s10975.ctg012602l,NA
s36.ctg060492l,NA
s36.ctg055285l,NA
s5315.ctg005997l,NA
s39421.ctg048276l,NA
s9706.ctg011102l,NA
s22125.ctg025904l,NA
s42355.ctg053291l,NA
s36.ctg008009l,NA
s1847.ctg036706l,NA
s36.ctg039600l,NA
s24614.ctg028940l,NA
s35910.ctg043215l,NA
s33146.ctg039573l,NA
s21640.ctg025306l,NA
s182.ctg026470l,NA
s112.ctg054012l,NA
s35502.ctg042654l,NA
s2397.ctg002657l,NA
s23594.ctg027699l,NA
s3017.ctg003358l,NA
s42278.ctg053120l,NA
s20320.ctg023737c,NA
s36.ctg007385l,NA
s7449.ctg026553l,NA
s19660.ctg022933l,NA
s1944.ctg002155l,NA
s15935.ctg018480c,NA
s30.ctg046347l,NA
s24330.ctg028594l,NA
s14765.ctg017077c,NA
s36.ctg051151l,NA
s3506.ctg023560l,NA
s34358.ctg041168l,NA
s2732.ctg043192l,NA
s42910.ctg054359l,NA
s43786.ctg056208l,NA
s30.ctg035203l,NA
s36.ctg015002l,NA
s18616.ctg021675l,NA
s21312.ctg024899l,NA
s2592.ctg024216l,NA
s1840.ctg036452l,NA
s981.ctg013222l,NA
s19540.ctg022798l,NA
s5327.ctg006011l,NA
s13269.ctg015288c,NA
s1324.ctg001455l,NA
s35749.ctg042987l,NA
s182.ctg019587l,NA
s694.ctg000766l,NA
s5668.ctg006404l,NA
s3874.ctg007209l,NA
s38149.ctg046312l,NA
s18627.ctg021691l,NA
s3840.ctg004291l,NA
s24.ctg000025c,NA
s39333.ctg048128l,NA
s426.ctg043626l,NA
s3491.ctg052289l,NA
s42134.ctg052860l,NA
s738.ctg009996l,NA
s990.ctg024499l,NA
s27717.ctg032754l,NA
s2088.ctg025581l,NA
s27482.ctg032471l,NA
s7405.ctg008407l,NA
s31549.ctg037578l,NA
s36.ctg046805l,NA
s955.ctg050257l,NA
s5157.ctg005806l,NA
s42658.ctg053857l,NA
s36.ctg055434l,NA
s30.ctg016433l,NA
s9875.ctg011302l,NA
s38512.ctg046853l,NA
s8596.ctg009804c,NA
s34481.ctg041329l,NA
s1795.ctg024909l,NA
s38616.ctg047016l,NA
s36.ctg046737l,NA
s32179.ctg038366l,NA
s36.ctg056082l,NA
s36.ctg052045l,NA
s12426.ctg023215l,NA
s924.ctg009689l,NA
s7725.ctg052630l,NA
s11967.ctg013756l,NA
s36602.ctg044171l,NA
s36.ctg017210l,NA
s18209.ctg021179c,NA
s6196.ctg007010c,NA
s11026.ctg012668l,NA
s9023.ctg010311l,NA
s4995.ctg005616l,NA
s12961.ctg014935c,NA
s36.ctg043100l,NA
s22319.ctg026132l,NA
s9219.ctg010537l,NA
s7850.ctg008945c,NA
s27309.ctg032266l,NA
s1934.ctg002142l,NA
s9364.ctg010705l,NA
s981.ctg006241l,NA
s2734.ctg009283l,NA
s167.ctg000183l,NA
s17.ctg005433l,NA
s4510.ctg005054l,NA
s36.ctg042218l,NA
s360.ctg000396l,NA
s20348.ctg023770l,NA
s16380.ctg019010l,NA
s14001.ctg016174l,NA
s33032.ctg039428l,NA
s29312.ctg034744l,NA
s880.ctg000969l,NA
s15848.ctg018373l,NA
s36.ctg035352l,NA
s31716.ctg037789c,NA
s36.ctg047639l,NA
s1587.ctg016097l,NA
s19884.ctg023208l,NA
s9626.ctg011011l,NA
s21501.ctg025133l,NA
s17589.ctg020440l,NA
s329.ctg037580l,NA
s39784.ctg048834c,NA
s182.ctg025257l,NA
s1587.ctg034210l,NA
s13994.ctg016164l,NA
s14975.ctg017322l,NA
s12953.ctg014926l,NA
s4717.ctg043591l,NA
s25712.ctg030287l,NA
s36.ctg030589l,NA
s14143.ctg016339l,NA
s36.ctg019590l,NA
s25362.ctg029843l,NA
s36.ctg012972l,NA
s14441.ctg016691l,NA
s67.ctg050069l,NA
s36.ctg034257l,NA
s14100.ctg016289l,NA
s4050.ctg004529l,NA
s22095.ctg025867c,NA
s7520.ctg008536l,NA
s12494.ctg014377l,NA
s36.ctg042106l,NA
s30264.ctg035938l,NA
s28826.ctg034138l,NA
s30.ctg041006l,NA
s36.ctg049967l,NA
s36.ctg046429l,NA
s15197.ctg017598l,NA
s36.ctg031549l,NA
s7555.ctg008578l,NA
s30.ctg002428l,NA
s27947.ctg033033l,NA
s36.ctg012016l,NA
s16821.ctg019532l,NA
s38931.ctg047516l,NA
s30.ctg013012l,NA
s36619.ctg044191l,NA
s36.ctg041167l,NA
s270.ctg011469l,NA
s6999.ctg007924c,NA
s39561.ctg048486l,NA
s20145.ctg023535l,NA
s15938.ctg018483c,NA
s36.ctg054659l,NA
s24048.ctg028252l,NA
s2677.ctg002981l,NA
s41807.ctg052240l,NA
s41120.ctg051005l,NA
s30.ctg051490l,NA
s27485.ctg032474l,NA
s182.ctg034206l,NA
s9843.ctg011266l,NA
s13503.ctg027579l,NA
s36.ctg003333l,NA
s36512.ctg044052l,NA
s40994.ctg050796l,NA
s30.ctg013523l,NA
s35099.ctg042126l,NA
s1240.ctg001364c,NA
s1504.ctg001658l,NA
s32886.ctg039244l,NA
s667.ctg000737l,NA
s21098.ctg024636l,NA
s21578.ctg025228c,NA
s3549.ctg003960c,NA
s13170.ctg015174l,NA
s30.ctg005542l,NA
s36.ctg021605l,NA
s7895.ctg008997l,NA
s4471.ctg005013c,NA
s22724.ctg026624l,NA
s27545.ctg032547l,NA
s25642.ctg030197l,NA
s9413.ctg020432l,NA
s36419.ctg043925c,NA
s13370.ctg038664l,NA
s2088.ctg060020l,NA
s20775.ctg024262l,NA
s2567.ctg002853c,NA
s182.ctg000678l,NA
s11375.ctg013063l,NA
s21492.ctg025124c,NA
s32954.ctg039333l,NA
s39690.ctg048682l,NA
s3082.ctg003428l,NA
s36.ctg056650l,NA
s5467.ctg006174l,NA
s7779.ctg008854l,NA
s11171.ctg012834c,NA
s28959.ctg034307l,NA
s36.ctg060482l,NA
s848.ctg049490l,NA
s36.ctg043419l,NA
s36.ctg054447l,NA
s13689.ctg015801c,NA
s22421.ctg026255l,NA
s17425.ctg020242l,NA
s30.ctg031309l,NA
s7667.ctg008713l,NA
s38358.ctg046626l,NA
s2911.ctg003239l,NA
s1292.ctg001420l,NA
s15165.ctg017566l,NA
s5577.ctg006300l,NA
s6586.ctg007461l,NA
s39284.ctg048043l,NA
s9944.ctg011379l,NA
s20349.ctg023771l,NA
s21569.ctg025217l,NA
s19379.ctg022605l,NA
s6294.ctg007128l,NA
s3069.ctg003415l,NA
s13841.ctg015978l,NA
s36.ctg045480l,NA
s2324.ctg024308l,NA
s7318.ctg008304l,NA
s29861.ctg035421l,NA
s36.ctg030822l,NA
s4571.ctg005123l,NA
s40037.ctg049226l,NA
s7825.ctg036348l,NA
s7.ctg012202l,NA
s27085.ctg031986l,NA
s35327.ctg042406l,NA
s30.ctg059698l,NA
s10525.ctg012068l,NA
s25147.ctg029575l,NA
s617.ctg036873l,NA
s43751.ctg056125l,NA
s33571.ctg040119l,NA
s36.ctg046335l,NA
s16875.ctg019596l,NA
s19457.ctg022699l,NA
s966.ctg001063l,NA
s20255.ctg023666c,NA
s29128.ctg034511l,NA
s30810.ctg036619l,NA
s15.ctg026381l,NA
s18312.ctg021302l,NA
s8685.ctg009913l,NA
s7688.ctg008740l,NA
s33560.ctg040108l,NA
s16739.ctg019438c,NA
s30.ctg036738l,NA
s8323.ctg058940l,NA
s3189.ctg003560l,NA
s36.ctg053756l,NA
s36840.ctg044481l,NA
s36.ctg057435l,NA
s42008.ctg052619l,NA
s33042.ctg039441l,NA
s5911.ctg006682l,NA
s39414.ctg048268l,NA
s955.ctg052925l,NA
s23511.ctg027600l,NA
s10746.ctg012329l,NA
s17333.ctg020131c,NA
s2324.ctg049904l,NA
s30177.ctg035819l,NA
s26391.ctg031124l,NA
s36.ctg059179l,NA
s9353.ctg010693c,NA
s36.ctg055700l,NA
s3095.ctg003444l,NA
s17402.ctg020216l,NA
s36.ctg013538l,NA
s36.ctg054227l,NA
s2732.ctg048891l,NA
s38745.ctg047220l,NA
s36.ctg036235l,NA
s11626.ctg013343l,NA
s30.ctg047879l,NA
s9508.ctg010874l,NA
s1898.ctg049126l,NA
s7296.ctg008276l,NA
s2682.ctg043906l,NA
s832.ctg008135l,NA
s486.ctg000535l,NA
s35088.ctg042111l,NA
s10641.ctg012206l,NA
s34891.ctg041860l,NA
s13602.ctg015698c,NA
s36.ctg021467l,NA
s36.ctg049266l,NA
s820.ctg000902l,NA
s32136.ctg038314l,NA
s14030.ctg016210l,NA
s5412.ctg006109l,NA
s37269.ctg045061l,NA
s8799.ctg010045l,NA
s21420.ctg025044l,NA
s13472.ctg045207l,NA
s36.ctg049757l,NA
s23986.ctg028177l,NA
s12584.ctg014489l,NA
s36.ctg054212l,NA
s3292.ctg003675c,NA
s3936.ctg059515l,NA
s36.ctg058266l,NA
s19139.ctg022317l,NA
s35114.ctg042145l,NA
s2555.ctg002840l,NA
s8855.ctg042648l,NA
s30.ctg046267l,NA
s27145.ctg032069l,NA
s11774.ctg013524c,NA
s33583.ctg040136l,NA
s28209.ctg033367l,NA
s18328.ctg021322l,NA
s7662.ctg008706l,NA
s30170.ctg035811l,NA
s14809.ctg047909l,NA
s155.ctg018407l,NA
s41850.ctg052321l,NA
s30017.ctg035618l,NA
s10736.ctg012316l,NA
s7548.ctg008571l,NA
s14624.ctg016906c,NA
s2732.ctg042767l,NA
s4801.ctg005387l,NA
s3795.ctg004234l,NA
s36.ctg058213l,NA
s34456.ctg041298l,NA
s27853.ctg032923l,NA
s2549.ctg002832l,NA
s8405.ctg009582l,NA
s36.ctg059113l,NA
s43147.ctg054857l,NA
s16923.ctg019653l,NA
s36.ctg034035l,NA
s8068.ctg009197l,NA
s8048.ctg009176l,NA
s36.ctg055783l,NA
s10565.ctg012112c,NA
s5572.ctg006295l,NA
s26061.ctg030711l,NA
s26403.ctg031140l,NA
s24629.ctg028959l,NA
s36.ctg037303l,NA
s12363.ctg014215l,NA
s36.ctg000553l,NA
s1172.ctg059385l,NA
s4009.ctg007033l,NA
s30.ctg024905l,NA
s14340.ctg016572l,NA
s22942.ctg026892l,NA
s19264.ctg022459l,NA
s329.ctg007641l,NA
s1726.ctg001907c,NA
s6967.ctg007890l,NA
s25874.ctg030483c,NA
s31702.ctg037772l,NA
s6508.ctg007368l,NA
s323.ctg000356l,NA
s453.ctg031050l,NA
s16606.ctg019284l,NA
s5651.ctg059337l,NA
s36.ctg043313l,NA
s5968.ctg008822l,NA
s1743.ctg001924l,NA
s981.ctg049149l,NA
s29785.ctg035331l,NA
s2699.ctg003005l,NA
s1840.ctg006995l,NA
s30.ctg046932l,NA
s13264.ctg015282l,NA
s33261.ctg039720l,NA
s36.ctg024803l,NA
s34797.ctg041737l,NA
s29389.ctg034839l,NA
s18404.ctg021421l,NA
s4866.ctg005463l,NA
s1572.ctg001735l,NA
s36.ctg059329l,NA
s5360.ctg006048l,NA
s24613.ctg028939l,NA
s28509.ctg033753l,NA
s19812.ctg023124l,NA
s5897.ctg006665l,NA
s924.ctg057345l,NA
s36.ctg041503l,NA
s9959.ctg011395l,NA
s4296.ctg004807c,NA
s17736.ctg020621c,NA
s36.ctg041194l,NA
s10646.ctg012212l,NA
s15.ctg018707l,NA
s4049.ctg050567l,NA
s4026.ctg004504l,NA
s36.ctg054940l,NA
s33966.ctg040661l,NA
s580.ctg000641l,NA
s4009.ctg036972l,NA
s36.ctg053014l,NA
s16758.ctg019458l,NA
s39181.ctg047891l,NA
s2352.ctg049148l,NA
s14733.ctg017038l,NA
s8549.ctg009747l,NA
s26710.ctg031523l,NA
s104.ctg000386l,NA
s20744.ctg024226l,NA
s30.ctg012717l,NA
s2128.ctg045569l,NA
s36.ctg003107l,NA
s36.ctg059533l,NA
s34123.ctg040858c,NA
s12197.ctg014018l,NA
s38739.ctg047214l,NA
s21209.ctg024772l,NA
s36.ctg038338l,NA
s22648.ctg026534l,NA
s5632.ctg006360l,NA
s12203.ctg014024l,NA
s22556.ctg026426l,NA
s35758.ctg042998l,NA
s15048.ctg017412l,NA
s44058.ctg056919l,NA
s36.ctg053255l,NA
s2224.ctg022194l,NA
s18052.ctg020992l,NA
s671.ctg000741l,NA
s32670.ctg038961l,NA
s36.ctg052810l,NA
